transaction_id,sender_account,receiver_account,transaction_type,amount,timestamp,channel,description,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
4256,ACC000086,ACC163780,transfer,10219.97,2026-08-29T12:31:48.782793+00:00,online,Wire transfer via online,26423.670000000002,93680.88,5,0.38677329833441,0.10909344574901515,1,16610.33,0.6152779625690759,1.0,0,0,0,0
4257,ACC000086,ACC774591,withdraw,15289.99,2026-08-15T09:26:00.782823+00:00,ach,Funds transfer out via ach,23723.053333333333,93680.88,6,0.644520323128726,0.16321356076074434,5,48657.44,0.3142374526896606,0.0,0,0,1,0
4258,ACC000086,ACC963847,deposit,9157.88,2026-08-05T17:01:04.782856+00:00,wire,Funds transfer in via wire,22518.329999999998,93680.88,7,0.4066855757065466,0.09775612697062622,6,63947.43,0.14320950818508263,0.0,0,0,2,0
4259,ACC000086,ACC362344,withdraw,4396.73,2026-08-30T16:50:23.782893+00:00,atm,Debit via atm,20848.27375,93680.88,8,0.21089180105379227,0.046933056136961984,1,16610.33,0.2646985339845746,0.0,1,16610.33,0,0
4260,ACC000086,ACC972102,withdraw,14378.44,2026-08-18T08:49:55.782927+00:00,online,Funds transfer out via online,19020.324444444446,93680.88,9,0.7559513530906004,0.15348318675059414,5,50481.37,0.28482665981529426,1.0,1,9893.77,1,0
4261,ACC000086,ACC580652,deposit,6126.08,2026-08-25T09:43:27.782965+00:00,wire,Cash deposit via wire,18556.136000000002,93680.88,10,0.3301376967704914,0.06539306633327953,3,31227.03,0.19617875923518824,0.0,0,0,0,0
4262,ACC000086,ACC905336,withdraw,5939.78,2026-09-01T15:01:06.783000+00:00,atm,Funds transfer out via atm,17426.13090909091,93680.88,11,0.340854779008995,0.06340440012946078,0,0,5939.78,1.0,0,0,0,0
4263,ACC000086,ACC582792,deposit,46835.36,2026-08-08T10:51:56.783035+00:00,wire,Funds transfer in via wire,16468.935,93680.88,12,2.8438608811073696,0.4999457733531111,10,94788.46,0.49410402911915646,0.0,0,0,1,0
4264,ACC000086,ACC981304,withdraw,4293.69,2026-08-27T13:55:52.783075+00:00,wire,Cash withdrawal via wire,18804.813846153847,93680.88,13,0.22832930095068124,0.045833151866207913,4,37166.81,0.11552484595799316,1.0,0,0,0,0
4265,ACC000086,ACC252108,deposit,5328.41,2026-08-11T16:47:12.783115+00:00,online,Credit received via online,17768.305,93680.88,14,0.29988285320406194,0.05687830857267779,11,99082.15,0.05377769860666124,1.0,0,0,1,0
4266,ACC000086,ACC114355,withdraw,6164.36,2026-08-29T09:44:44.783158+00:00,branch,Cash withdrawal via branch,16938.978666666666,93680.88,15,0.3639156835429826,0.06580168760156821,4,37166.81,0.16585658010466867,0.0,1,10219.97,0,0
4267,ACC000086,ACC418807,withdraw,8206.55,2026-08-22T16:19:53.783200+00:00,online,Funds transfer out via online,16265.565,93680.88,16,0.5045351944429842,0.08760111988700361,7,53750.94,0.15267732992204414,1.0,0,0,1,0
4268,ACC000086,ACC440688,withdraw,8990.96,2026-08-07T13:28:35.783244+00:00,ach,Cash withdrawal via ach,15791.50529411765,93680.88,17,0.5693542086421072,0.09597433328978121,15,165616.83,0.054287719430446774,1.0,0,0,1,0
4269,ACC000086,ACC646781,transfer,45543.76,2026-09-02T12:25:12.783303+00:00,ach,Transfer via ach,15413.697222222221,93680.88,18,2.954758961681088,0.4861585416362442,1,5939.78,7.667583647879215,1.0,0,0,0,0
4270,ACC000086,ACC834498,withdraw,2393.22,2026-08-09T16:12:24.783339+00:00,wire,Funds transfer out via wire,16999.49,93680.88,19,0.14078187051493896,0.025546514934530928,15,164325.23,0.014563923020220325,1.0,0,0,1,0
4271,ACC000086,ACC774591,deposit,4893.09,2026-08-05T09:29:58.783540+00:00,atm,Cash deposit via atm,16269.176500000001,93680.88,20,0.30075830820324556,0.05223146921762477,19,231702.65,0.02111797167619792,1.0,1,9157.88,1,0
4272,ACC000086,ACC774591,deposit,11524.83,2026-08-06T12:45:34.783684+00:00,ach,Funds transfer in via ach,15727.458095238095,93680.88,21,0.7327840220721649,0.12302222182370617,19,231702.65,0.04973974186311637,1.0,0,0,2,0
4273,ACC000086,ACC454384,withdraw,1069.86,2026-08-09T15:02:23.783791+00:00,wire,Cash withdrawal via wire,15536.429545454546,93680.88,22,0.06886138136628735,0.01142025992924063,16,166718.45,0.006417166186465864,1.0,1,2393.22,2,0
4274,ACC000086,ACC163780,withdraw,7246.44,2026-08-31T16:47:51.783887+00:00,ach,Debit via ach,14907.448260869565,93680.88,23,0.4860952641386064,0.07735239037037225,4,72490.6,0.09996385738288825,1.0,0,0,0,0
4275,ACC000086,ACC391902,deposit,9364.92,2026-08-26T17:07:58.783960+00:00,online,Cash deposit via online,14588.239583333334,93680.88,24,0.6419499725449509,0.09996618306745196,8,100415.06,0.09326210630158464,1.0,0,0,2,0
4276,ACC000086,ACC580292,deposit,9434.51,2026-08-30T11:17:53.784034+00:00,ach,Credit received via ach,14379.306799999998,93680.88,25,0.6561171641459101,0.10070902408260896,6,89957.01000000001,0.10487798560668034,0.0,2,21007.06,0,0
4277,ACC000086,ACC558715,deposit,5298.96,2026-08-04T09:59:57.784110+00:00,wire,Cash deposit via wire,14189.122307692307,93680.88,26,0.3734522745728459,0.056563943464237314,26,368917.18,0.014363549022032534,1.0,1,93680.88,2,0
4278,ACC000086,ACC792945,transfer,6771.78,2026-08-27T14:42:10.784226+00:00,online,Transfer via online,13859.857037037038,93680.88,27,0.48858945528111103,0.07228561473803405,10,119214.49,0.0568033298636768,1.0,1,4293.69,0,0
4279,ACC000086,ACC790909,transfer,4568.24,2026-08-24T14:41:32.784320+00:00,online,Wire transfer via online,13606.711428571429,93680.88,28,0.33573431934534825,0.0487638459416692,12,132112.35,0.034578447813546576,1.0,0,0,1,0
4280,ACC000086,ACC602248,withdraw,53845.89,2026-08-21T16:26:06.784415+00:00,online,Cash withdrawal via online,13295.04,93680.88,29,4.050073561267961,0.5747799337495548,14,144887.14,0.3716402297678041,0.0,0,0,1,0
4281,ACC000086,ACC774591,withdraw,11821.51,2026-08-15T17:41:59.784494+00:00,ach,Funds transfer out via ach,14646.734999999999,93680.88,30,0.8071088880900761,0.12618914339831136,20,250228.6,0.04724284114605604,0.0,1,15289.99,1,0
4282,ACC000086,ACC163780,transfer,77711.87,2026-08-15T13:07:05.784589+00:00,ach,Transfer via ach,14555.598709677419,93680.88,31,5.33896760621276,0.8295382152686865,21,262050.11,0.29655347215843564,1.0,2,27111.5,3,0
4283,ACC000086,ACC463278,transfer,10006.33,2026-08-29T09:03:46.784689+00:00,online,Wire transfer via online,16529.2321875,93680.88,32,0.605371736962298,0.10681293770938104,8,105555.88,0.09479651915175165,1.0,2,16384.329999999998,2,0
4284,ACC000086,ACC983770,transfer,7000.36,2026-08-08T08:48:16.784783+00:00,wire,Payment via wire,16331.568484848485,93680.88,33,0.42863978475151004,0.07472560035729808,28,414386.12,0.016893326446358773,0.0,1,46835.36,1,0
4285,ACC000086,ACC219132,deposit,3307.69,2026-08-10T15:57:10.784893+00:00,branch,Credit received via branch,16057.121176470588,93680.88,34,0.2059952069644306,0.03530805859210545,25,357489.94,0.009252540085463664,0.0,0,0,0,0
4286,ACC000086,ACC163780,deposit,4529.07,2026-08-27T17:44:01.785019+00:00,branch,Credit received via branch,15692.851714285716,93680.88,35,0.2886072004285263,0.04834572433563818,11,126627.68000000001,0.0357668244415439,1.0,2,11065.47,0,0
4287,ACC000086,ACC913775,deposit,13064.73,2026-08-07T11:09:57.785121+00:00,ach,Credit received via ach,15382.746666666666,93680.88,36,0.8493106129291171,0.13945994102531914,32,440748.07,0.029642171774002322,1.0,1,8990.96,4,0
4288,ACC000086,ACC132663,deposit,9226.15,2026-08-04T13:26:31.785242+00:00,wire,Cash deposit via wire,15320.097567567567,93680.88,37,0.6022252769154441,0.09848487759722153,37,566843.61,0.01627635883555254,1.0,2,98979.84000000001,1,0
4289,ACC000086,ACC602248,withdraw,1872.29,2026-08-24T16:18:09.785397+00:00,ach,Funds transfer out via ach,15159.73052631579,93680.88,38,0.1235041742166782,0.019985828484958723,15,151215.99,0.012381560971164492,1.0,1,4568.24,0,0
4290,ACC000086,ACC913410,deposit,7189.41,2026-08-17T13:43:47.785512+00:00,wire,Cash deposit via wire,14819.026923076925,93680.88,39,0.485147239243104,0.076743621537287,21,248773.5,0.028899420557253887,1.0,1,9360.57,2,0
4291,ACC000086,ACC646781,withdraw,71328.13,2026-08-26T12:24:34.785631+00:00,ach,Cash withdrawal via ach,14628.286499999998,93680.88,40,4.876041360004811,0.7613947477863146,13,140521.67,0.5075952342439426,0.0,1,9364.92,0,0
4292,ACC000086,ACC757525,deposit,39.52,2026-08-05T11:20:06.785737+00:00,wire,Credit received via wire,16011.20951219512,93680.88,41,0.0024682707430627986,0.0004218576939072306,39,557479.75,7.089046732190721e-05,1.0,2,14050.97,2,0
4293,ACC000086,ACC790909,deposit,4511.5,2026-08-24T15:26:49.785885+00:00,online,Credit received via online,15630.93119047619,93680.88,42,0.28862643850347336,0.0481581727242528,17,224416.41,0.020103253590056092,1.0,2,6440.53,0,0
4294,ACC000086,ACC163780,transfer,18922.07,2026-08-18T15:55:36.785994+00:00,wire,Wire transfer via wire,15372.33976744186,93680.88,43,1.2309167170554192,0.20198433234188234,22,315252.56,0.060021939235005733,1.0,2,24272.21,2,0
4295,ACC000086,ACC410408,withdraw,4195.25,2026-08-03T08:21:43.786130+00:00,wire,Cash withdrawal via wire,15453.015454545455,93680.88,44,0.2714842298799346,0.044782350464683936,44,679932.68,0.0061700961336348765,0.0,0,0,5,0
4296,ACC000086,ACC190064,deposit,3943.04,2026-08-09T14:21:05.786291+00:00,online,Cash deposit via online,15202.84288888889,93680.88,45,0.25936201727650554,0.04209012554109227,33,470219.96,0.00838552238403491,0.0,2,3463.08,0,0
4297,ACC000086,ACC163780,withdraw,12374.0,2026-08-13T17:32:41.786441+00:00,atm,Cash withdrawal via atm,14958.06456521739,93680.88,46,0.8272460615508892,0.13208671822894916,29,458120.78,0.02701034430265311,1.0,0,0,0,0
4298,ACC000086,ACC348436,transfer,855.65,2026-08-08T08:50:50.786588+00:00,ach,Payment via ach,14903.084468085106,93680.88,47,0.05741428909111875,0.009133667403636686,39,562428.41,0.001521349179356,0.0,2,53835.72,6,1
4299,ACC000086,ACC774591,deposit,2859.84,2026-08-23T13:44:55.786750+00:00,online,Funds transfer in via online,14610.429583333333,93680.88,48,0.1957396244708867,0.03052746729108437,19,237134.46,0.01205999330506414,1.0,0,0,0,0
4300,ACC000086,ACC646781,deposit,53768.62,2026-08-04T17:23:45.786883+00:00,online,Cash deposit via online,14370.621632653061,93680.88,49,3.7415653528742583,0.5739551122918573,48,699965.21,0.07681613204747706,0.0,3,108205.99,6,0
4301,ACC000087,ACC186259,withdraw,831.28,2026-08-28T15:45:07.787102+00:00,branch,Debit via branch,394.33129342260895,788.6625868452179,0,2.1080751486519955,1.0540375743259978,0,0,1.0,1.0,0,0,0,0
4302,ACC000087,ACC817686,deposit,797.22,2026-08-10T16:16:28.787155+00:00,wire,Funds transfer in via wire,831.28,831.28,1,0.9590270426330479,0.9590270426330479,1,831.28,0.9590270426330479,1.0,0,0,1,0
4303,ACC000087,ACC794617,transfer,982.61,2026-08-29T16:11:14.787208+00:00,online,Transfer via online,814.25,831.28,2,1.2067669634633098,1.1820445577903955,0,0,982.61,1.0,0,0,0,0
4304,ACC000087,ACC637882,deposit,41529.66,2026-08-26T14:24:37.787256+00:00,online,Credit received via online,870.37,982.61,3,47.71494881487184,42.26464212658125,2,1813.8899999999999,22.895357491358354,1.0,0,0,1,0
4305,ACC000087,ACC451171,deposit,30993.3,2026-08-17T15:13:08.787316+00:00,ach,Funds transfer in via ach,11035.192500000001,41529.66,4,2.808587163295973,0.7462931312223601,3,43343.55,0.7150614105212886,1.0,0,0,1,0
4306,ACC000087,ACC464582,deposit,11463.6,2026-08-27T15:03:40.787370+00:00,ach,Credit received via ach,15026.814000000002,41529.66,5,0.7628762823576574,0.2760340441024559,2,1813.8899999999999,6.319898119511107,0.0,0,0,0,0
4307,ACC000087,ACC713799,transfer,1190.9,2026-08-21T08:36:19.787420+00:00,online,Payment via online,14432.945,41529.66,6,0.08251261263726842,0.028675890917479217,4,54807.15,0.021728916756299132,1.0,0,0,1,0
4308,ACC000087,ACC415128,deposit,1138.89,2026-08-17T16:59:36.787479+00:00,atm,Cash deposit via atm,12541.224285714286,41529.66,7,0.09081170817567709,0.027423532964151405,6,86991.35,0.013091991330172482,0.0,1,30993.3,1,0
4309,ACC000087,ACC726410,transfer,1131.2,2026-08-12T12:50:08.787542+00:00,ach,Transfer via ach,11115.9325,41529.66,8,0.10176384212480599,0.027238364099296742,7,88130.24,0.01283554884225891,0.0,0,0,1,0
4310,ACC000087,ACC713799,transfer,509.9,2026-08-12T09:09:08.787606+00:00,wire,Wire transfer via wire,10006.517777777779,41529.66,9,0.05095678749828167,0.01227797193620174,8,89261.44,0.005712433050598332,1.0,1,1131.2,1,0
4311,ACC000087,ACC448034,transfer,904.67,2026-08-17T12:02:20.787681+00:00,ach,Transfer via ach,9056.856,41529.66,10,0.09988786395632215,0.021783708318344044,7,88130.24,0.010265148489326704,1.0,2,32132.19,1,0
4312,ACC000087,ACC266118,withdraw,761.21,2026-08-16T15:31:30.787754+00:00,branch,Funds transfer out via branch,8315.748181818182,41529.66,11,0.09153836592410698,0.018329309702992992,8,89034.91,0.008549567804358987,0.0,0,0,1,0
4313,ACC000087,ACC369049,transfer,935.46,2026-08-09T15:32:47.787833+00:00,wire,Payment via wire,7686.203333333334,41529.66,12,0.12170638212797735,0.022525106153048206,12,92234.44,0.01014219851066478,1.0,0,0,1,0
4314,ACC000087,ACC343218,transfer,41766.81,2026-08-26T09:49:03.787914+00:00,online,Wire transfer via online,7166.915384615385,41529.66,13,5.8277247265479515,1.0057103766320261,4,54807.15,0.762068635205443,1.0,1,41529.66,0,0
4315,ACC000087,ACC180905,withdraw,549.49,2026-08-19T14:56:30.787976+00:00,atm,Debit via atm,9638.336428571429,41766.81,14,0.05701087569127779,0.013156140006861909,6,97764.86,0.005620526639121664,1.0,0,0,1,0
4316,ACC000087,ACC763829,deposit,11683.36,2026-08-03T17:26:34.788052+00:00,branch,Funds transfer in via branch,9032.413333333334,41766.81,15,1.2934926213887465,0.27972832974316214,15,135486.2,0.08623284142591643,0.0,0,0,1,0
4317,ACC000087,ACC795185,deposit,829.61,2026-08-11T11:01:30.788133+00:00,atm,Cash deposit via atm,9198.0975,41766.81,16,0.09019365145890224,0.019862900709917756,14,134550.74,0.006165778055178293,1.0,0,0,0,0
4318,ACC000087,ACC726410,withdraw,18505.83,2026-08-11T10:53:53.788221+00:00,wire,Debit via wire,8705.833529411766,41766.81,17,2.125681583214284,0.443075015784064,15,135380.35,0.136695096444942,1.0,1,829.61,1,0
4319,ACC000087,ACC806505,deposit,524.17,2026-08-07T09:23:51.788317+00:00,wire,Cash deposit via wire,9250.277777777777,41766.81,18,0.05666532536560463,0.012549917027419618,17,154821.64,0.0033856378216895254,1.0,0,0,2,0
4320,ACC000087,ACC400641,deposit,913.49,2026-08-14T14:56:14.788407+00:00,ach,Cash deposit via ach,8791.008947368422,41766.81,19,0.10391184964877691,0.021871193897738422,11,132112.42,0.006914489947273693,0.0,0,0,0,0
4321,ACC000087,ACC299653,deposit,546.73,2026-09-02T11:54:22.788489+00:00,wire,Credit received via wire,8397.133,41766.81,20,0.06510912712708017,0.01309005882900801,0,0,546.73,1.0,0,0,0,0
4322,ACC000087,ACC713799,transfer,363.91,2026-08-18T09:38:09.788563+00:00,online,Payment via online,8023.304285714286,41766.81,21,0.04535662453285634,0.008712899069859538,11,131897.94,0.0027590271690369084,0.0,0,0,1,0
4323,ACC000087,ACC726410,deposit,834.61,2026-08-03T16:01:31.788646+00:00,ach,Funds transfer in via ach,7675.150000000001,41766.81,22,0.10874184869351088,0.019982612988638588,22,168853.30000000002,0.004942811304250494,1.0,1,11683.36,3,0
4324,ACC000087,ACC674993,withdraw,23211.14,2026-09-02T09:36:52.788748+00:00,online,Cash withdrawal via online,7377.735217391304,41766.81,23,3.1461064020412532,0.5557316922216469,1,546.73,42.45448393173961,0.0,1,546.73,0,0
4325,ACC000087,ACC104324,withdraw,1218.55,2026-08-28T09:56:04.788827+00:00,ach,Cash withdrawal via ach,8037.460416666666,41766.81,24,0.15160883373972034,0.029175079447053772,5,37035.36,0.032902339817946956,0.0,1,831.28,1,0
4326,ACC000087,ACC502109,withdraw,858.02,2026-08-26T10:47:10.788919+00:00,atm,Cash withdrawal via atm,7764.704000000001,41766.81,25,0.11050260254608546,0.02054310587760952,8,121550.38,0.007058966002409865,0.0,2,83296.47,1,0
4327,ACC000087,ACC662603,transfer,858.01,2026-08-31T15:07:53.789024+00:00,wire,Payment via wire,7499.0623076923075,41766.81,26,0.11441563822184538,0.02054286645305208,2,23757.87,0.03611476954794348,1.0,0,0,0,0
4328,ACC000087,ACC511216,transfer,1356.39,2026-08-10T09:49:07.789116+00:00,ach,Payment via ach,7253.097407407407,41766.81,27,0.18700838053198526,0.03247530754682965,24,182791.49,0.007420422033870396,0.0,1,797.22,1,0
4329,ACC000087,ACC306416,transfer,1295.27,2026-08-17T16:23:29.789241+00:00,online,Transfer via online,7042.500714285714,41766.81,28,0.18392188407912327,0.03101194465174621,16,158407.57,0.008176818822484304,0.0,3,33036.86,0,0
4330,ACC000087,ACC232795,deposit,1373.56,2026-09-01T10:44:19.789364+00:00,branch,Cash deposit via branch,6844.320344827586,41766.81,29,0.20068610626006592,0.03288639951195698,3,24615.88,0.05579975202999039,1.0,0,0,0,0
4331,ACC000087,ACC499407,deposit,558.62,2026-08-04T09:42:27.789476+00:00,ach,Funds transfer in via ach,6661.961666666667,41766.81,30,0.08385217867509995,0.013374734627806147,30,199858.85,0.002795072622503332,1.0,0,0,1,0
4332,ACC000087,ACC629559,transfer,1180.39,2026-08-09T12:26:39.789603+00:00,wire,Transfer via wire,6465.079677419355,41766.81,31,0.18257934300837148,0.028261435335856393,27,186816.71,0.006318439073249926,0.0,1,935.46,0,0
4333,ACC000087,ACC384395,deposit,9910.23,2026-08-07T09:13:48.789727+00:00,online,Cash deposit via online,6299.9331250000005,41766.81,32,1.5730690792055033,0.2372752431895086,29,188521.27,0.052568232751667755,0.0,1,524.17,1,0
4334,ACC000087,ACC333850,withdraw,802.16,2026-08-17T10:12:11.789852+00:00,ach,Funds transfer out via ach,6409.3360606060605,41766.81,33,0.12515492906205147,0.01920568029974039,19,161837.61,0.004956573444207438,0.0,4,34332.13,0,0
4335,ACC000087,ACC224369,transfer,753.05,2026-08-06T11:46:15.789978+00:00,online,Payment via online,6244.419117647059,41766.81,34,0.12059568485270965,0.018029866298144386,31,199233.66,0.0037797328021781057,1.0,0,0,1,0
4336,ACC000087,ACC468570,transfer,43.44,2026-08-07T14:05:02.790110+00:00,online,Transfer via online,6087.522857142857,41766.81,35,0.007135907497912592,0.0010400602775265816,31,199233.66,0.00021803544642004768,1.0,2,10434.4,0,0
4337,ACC000087,ACC763829,withdraw,791.5,2026-08-25T15:38:48.790250+00:00,branch,Cash withdrawal via branch,5919.631666666666,41766.81,36,0.13370764340911978,0.018950453721507582,11,124639.97,0.006350290360307371,1.0,0,0,0,0
4338,ACC000087,ACC754644,deposit,1526.53,2026-08-12T14:58:57.790360+00:00,wire,Credit received via wire,5781.033513513513,41766.81,37,0.26405832044246835,0.0365488769671421,24,165985.86,0.009196747240999927,1.0,2,1641.1,1,0
4339,ACC000087,ACC899354,transfer,944.29,2026-08-23T15:21:06.790493+00:00,online,Wire transfer via online,5669.072894736842,41766.81,38,0.16656868195797542,0.02260862153465874,12,125431.47,0.007528333997839616,0.0,0,0,0,0
4340,ACC000087,ACC800055,withdraw,472.51,2026-09-01T16:17:17.790609+00:00,wire,Debit via wire,5547.924615384615,41766.81,39,0.08516878522280404,0.011313049763675991,3,25131.43,0.018801556457392198,0.0,1,1373.56,0,0
4341,ACC000087,ACC522521,deposit,1087.38,2026-08-11T12:54:06.790719+00:00,branch,Funds transfer in via branch,5421.03925,41766.81,40,0.20058515532791985,0.02603454752709149,30,189061.85,0.005751451178542895,1.0,2,19335.440000000002,1,0
4342,ACC000087,ACC478905,deposit,1259.01,2026-08-06T15:15:14.790855+00:00,online,Cash deposit via online,5315.340243902439,41766.81,41,0.23686348234137775,0.030143791206462742,38,204852.36000000002,0.006145938470027877,1.0,1,753.05,1,0
4343,ACC000087,ACC713799,withdraw,1117.84,2026-08-07T17:31:05.790997+00:00,online,Cash withdrawal via online,5218.760952380952,41766.81,42,0.2141964367020889,0.02676383472905879,37,204099.31,0.005476941592796173,1.0,3,10477.84,0,0
4344,ACC000087,ACC846746,transfer,354.28,2026-08-06T17:38:45.791144+00:00,wire,Wire transfer via wire,5123.390697674418,41766.81,43,0.06914951853287567,0.008482333221043215,40,207229.21,0.0017096045485093534,1.0,2,2012.06,4,0
4345,ACC000087,ACC235961,withdraw,888.85,2026-08-21T14:55:53.791299+00:00,online,Debit via online,5015.001818181819,41766.81,44,0.1772382208870766,0.021281251788202164,15,128039.17,0.006942016259555572,0.0,1,1190.9,0,0
4346,ACC000087,ACC713585,transfer,1042.72,2026-08-17T14:19:14.791444+00:00,online,Transfer via online,4923.309555555556,41766.81,45,0.21179249206935913,0.024965277453557026,24,165736.92,0.006291416541347576,0.0,5,35134.29,1,0
4347,ACC000087,ACC499407,transfer,1088.99,2026-08-30T12:37:55.791632+00:00,ach,Transfer via ach,4838.948913043479,41766.81,46,0.22504680656260015,0.026073094880839597,6,27444.559999999998,0.039679630498721793,1.0,0,0,0,0
4348,ACC000087,ACC846746,deposit,842.41,2026-08-23T14:34:27.791768+00:00,ach,Cash deposit via ach,4759.16255319149,41766.81,47,0.17700803252351208,0.020169364143443082,15,127937.26,0.006584555586073987,0.0,1,944.29,1,0
4349,ACC000087,ACC307775,deposit,1199.09,2026-08-15T17:42:09.791907+00:00,online,Funds transfer in via online,4677.563541666666,41766.81,48,0.2563492701528863,0.028709159258272297,27,168711.04,0.00710735942354454,0.0,0,0,1,0
4350,ACC000087,ACC763829,withdraw,1381.59,2026-08-16T15:23:25.792058+00:00,wire,Cash withdrawal via wire,4606.574285714286,41766.81,49,0.2999170130143193,0.033078657431582635,28,169910.13,0.008131298587082477,1.0,1,761.21,1,0
4351,ACC000088,ACC562057,withdraw,1711.33,2026-08-16T16:15:58.792780+00:00,online,Cash withdrawal via online,1109.9919340742247,2219.9838681484493,0,1.5417499420185552,0.7708749710092776,0,0,1.0,1.0,0,0,0,0
4352,ACC000088,ACC626326,withdraw,10137.5,2026-08-17T11:18:03.792851+00:00,online,Cash withdrawal via online,1711.33,1711.33,1,5.9237552079376865,5.9237552079376865,1,1711.33,5.9237552079376865,1.0,0,0,1,0
4353,ACC000088,ACC282985,transfer,3927.49,2026-08-31T15:28:42.792917+00:00,online,Transfer via online,5924.415,10137.5,2,0.6629329646893406,0.3874219482120838,0,0,3927.49,1.0,0,0,0,0
4354,ACC000088,ACC550961,transfer,11459.19,2026-08-24T13:29:48.792981+00:00,wire,Wire transfer via wire,5258.7733333333335,10137.5,3,2.179061403419809,1.1303763255240444,1,3927.49,2.9176878871747607,1.0,0,0,1,0
4355,ACC000088,ACC974004,transfer,3575.58,2026-08-08T08:01:48.793037+00:00,online,Wire transfer via online,6808.8775000000005,11459.19,4,0.5251350167483553,0.31202728988698153,4,27235.510000000002,0.13128375418708882,1.0,0,0,1,0
4356,ACC000088,ACC960836,transfer,4914.23,2026-08-25T16:37:01.793099+00:00,online,Wire transfer via online,6162.218,11459.19,5,0.797477466717341,0.42884619244466665,1,3927.49,1.2512393411568201,0.0,0,0,0,0
4357,ACC000088,ACC533914,withdraw,89185.98,2026-08-13T16:55:46.793157+00:00,atm,Debit via atm,5954.22,11459.19,6,14.978616846539092,7.782921829553397,5,32149.739999999998,2.7740809101411084,1.0,0,0,1,0
4358,ACC000088,ACC701263,withdraw,14383.69,2026-08-23T14:04:33.793209+00:00,wire,Funds transfer out via wire,17844.471428571425,89185.98,7,0.8060586191961818,0.1612774788144953,3,20300.91,0.7085243961970178,0.0,0,0,0,0
4359,ACC000088,ACC550961,deposit,6489.55,2026-08-03T13:39:48.793250+00:00,ach,Funds transfer in via ach,17411.87375,89185.98,8,0.3727083077431572,0.07276423940175351,8,139294.99,0.04658853846789465,0.0,0,0,1,0
4360,ACC000088,ACC573489,deposit,4427.13,2026-08-12T17:48:00.793307+00:00,online,Funds transfer in via online,16198.282222222224,89185.98,9,0.27330861008993135,0.049639304294239975,7,135719.41,0.03261972624254703,1.0,0,0,1,0
4361,ACC000088,ACC522751,deposit,80092.32,2026-08-18T16:40:51.793368+00:00,online,Credit received via online,15021.166999999998,89185.98,10,5.331963888025479,0.898037113008121,4,34684.6,2.3091608379511372,0.0,0,0,0,0
4362,ACC000088,ACC979357,deposit,75583.6,2026-08-06T17:55:10.793449+00:00,ach,Credit received via ach,20936.726363636364,89185.98,11,3.610096377401017,0.8474829788269412,10,223814.44,0.3377065393993346,1.0,0,0,1,0
4363,ACC000088,ACC575528,withdraw,7613.04,2026-08-22T15:58:57.793512+00:00,wire,Funds transfer out via wire,25490.632500000003,89185.98,12,0.2986603019756375,0.08536139873105617,4,34684.6,0.2194933774643502,1.0,0,0,0,0
4364,ACC000088,ACC339592,deposit,11265.98,2026-08-27T16:01:02.793561+00:00,atm,Cash deposit via atm,24115.433076923076,89185.98,13,0.4671688857531163,0.12632007855943278,1,3927.49,2.8684936180614082,1.0,0,0,0,0
4365,ACC000088,ACC689708,withdraw,15065.78,2026-08-15T11:17:29.793599+00:00,branch,Funds transfer out via branch,23197.614999999998,89185.98,14,0.6494538339393943,0.1689254297592514,9,145504.77000000002,0.10354148527226976,1.0,0,0,1,0
4366,ACC000088,ACC582250,deposit,6978.84,2026-08-13T16:57:23.793648+00:00,atm,Cash deposit via atm,22655.49266666667,89185.98,15,0.30804185557474373,0.0782504155922265,12,254183.66,0.027455895473375434,0.0,1,89185.98,1,1
4367,ACC000088,ACC325468,withdraw,3873.43,2026-09-02T13:32:51.793712+00:00,ach,Debit via ach,21675.701875,89185.98,16,0.17869917303427574,0.04343092939047146,0,0,3873.43,0.0,0,0,0,0
4368,ACC000088,ACC339592,transfer,20651.39,2026-08-23T15:25:39.793761+00:00,ach,Wire transfer via ach,20628.50941176471,89185.98,17,1.0011091731243675,0.2315542196206175,7,57437.05,0.3595482358512493,0.0,1,14383.69,1,0
4369,ACC000088,ACC297576,withdraw,9686.18,2026-08-15T09:53:44.793818+00:00,online,Debit via online,20629.780555555553,89185.98,18,0.4695241412731137,0.10860653210291574,12,185095.37,0.05233075251963353,0.0,1,15065.78,2,0
4370,ACC000088,ACC672473,deposit,6455.39,2026-08-26T12:18:39.793869+00:00,wire,Funds transfer in via wire,20053.80157894737,89185.98,19,0.321903554026231,0.07238121955939712,4,23981.129999999997,0.269186231007463,1.0,0,0,0,0
4371,ACC000088,ACC967611,withdraw,4214.45,2026-08-11T15:48:49.793921+00:00,wire,Cash withdrawal via wire,19373.881,89185.98,20,0.21753256355812237,0.04725462454973304,17,301828.89,0.013963043762974444,1.0,0,0,1,0
4372,ACC000088,ACC967611,withdraw,5245.22,2026-08-06T08:39:16.793975+00:00,ach,Cash withdrawal via ach,18652.003333333334,89185.98,21,0.2812148328660317,0.05881215859263979,20,385202.52,0.013616785269213711,1.0,1,75583.6,1,0
