amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count,hour,is_deposit,is_withdraw,is_transfer,is_self_transfer,is_off_hours,channel_encoded,amount_std_dev,amount_z_score,tx_frequency_7d,tx_frequency_30d,day_of_week,is_weekend,time_since_last_tx,unique_recipients_24h,unique_recipients_7d,recipient_concentration,new_recipient_ratio_7d,amount_change_vs_avg_7d,frequency_change_vs_avg_7d
2117.29,11921.626428571428,40644.8,28.0,0.1776007672011675,0.05209251860016533,3.0,26940.91,0.07859014413395836,0.0,2.0,21856.690000000002,0.0,0.0,6,0,1,0,0,0,6,8682.402466306634,-1.1292192992226087,10.0,28.0,4,0,1.2216666086111112,2.0,7.0,0.2,0.0,-7867.9929999999995,0.49523809523809526
8014.99,9992.011999999999,24870.09,40.0,0.8021397492316863,0.32227426599582065,2.0,21547.31,0.371971721760164,1.0,0.0,0,0.0,0.0,7,0,1,0,0,0,7,5491.3446957600745,-0.36002511398100334,14.0,40.0,4,0,15.434444763888887,2.0,7.0,0.21428571428571427,0.0,-2069.040714285715,0.6666666666666667
4770.43,151654.999375,454470.05,32.0,0.031455804422273435,0.010496687295455444,2.0,116519.23,0.04094113907206562,0.0,0.0,0,0.0,0.0,7,0,0,1,0,0,6,110162.50233984145,-1.3333445251803948,10.0,32.0,4,0,16.17333420361111,2.0,9.0,0.2,0.0,-139329.82200000001,0.36190476190476195
19471.55,3351.223571428571,31832.78,28.0,5.810280807884029,0.6116823601331709,1.0,620.62,31.374351454996614,0.0,0.0,0,1.0,0.0,7,1,0,0,0,0,2,7395.661143839534,2.179700518323423,12.0,28.0,4,0,9.908611078055557,1.0,11.0,0.16666666666666666,0.0,18070.7425,0.7809523809523808
17841.99,17304.48875,44713.68,32.0,1.0310613770661097,0.39902754593225165,3.0,44016.41,0.405348596125854,1.0,2.0,27695.870000000003,0.0,0.0,7,1,0,0,0,0,7,11278.752521676222,0.04765609042019471,13.0,32.0,4,0,4.011666807777778,2.0,12.0,0.15384615384615385,0.0,-819.2938461538433,0.7904761904761906
8548.69,816.0372413793104,9389.54,29.0,10.475857677218922,0.9104482221706282,1.0,896.42,9.536478436447203,0.0,0.0,0,0.0,0.0,7,1,0,0,0,0,1,1660.320572621652,4.657325149209472,11.0,29.0,4,0,20.24388839527778,1.0,11.0,0.09090909090909091,0.0,8014.274545454546,0.6047619047619047
607.35,3322.7476,31547.24,25.0,0.1827854754902238,0.019252080372165678,2.0,1977.6999999999998,0.30709915558477024,1.0,2.0,1977.6999999999998,0.0,0.0,7,1,0,0,0,0,4,6729.13947905072,-0.40352820868903455,6.0,25.0,4,0,1.7197223433333335,2.0,6.0,0.16666666666666666,0.0,-212.34333333333325,0.023809523809523725
396.44,4658.787333333333,46343.07,30.0,0.08509510557897686,0.008554461325069746,1.0,549.7,0.7211933782062943,1.0,1.0,549.7,0.0,0.0,7,1,0,0,0,0,3,11516.62200408817,-0.3701039533832303,15.0,30.0,4,0,2.052777787777778,1.0,13.0,0.13333333333333333,0.0,-1976.5193333333332,1.1428571428571428
88451.31,17163.986666666668,98067.14,33.0,5.153308011580837,0.9019464623930095,1.0,4821.46,18.34533730446794,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,6,19770.00941750956,3.6058315313798897,10.0,33.0,4,0,14.3719444275,1.0,8.0,0.2,0.0,76082.105,0.3285714285714285
8612.42,5161.2719230769235,58959.24,26.0,1.6686623236207352,0.14607413528396906,0.0,0,8612.42,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,0,14149.942122000646,0.24389838821723195,10.0,26.0,4,0,24.023055719444443,0.0,10.0,0.1,0.0,1071.6260000000002,0.5619047619047619
9054.77,6982.488,44044.51,30.0,1.2967827513631245,0.205582262125291,0.0,0,9054.77,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,5,10705.847803177607,0.19356542686744765,8.0,30.0,4,0,44.55861138444445,0.0,8.0,0.125,0.0,5100.112500000001,0.1428571428571428
18969.51,32166.0048,97215.35,25.0,0.5897378340253185,0.1951287528152704,1.0,6330.93,2.9963228151314256,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,7,22101.411664347204,-0.5970883217965606,11.0,25.0,4,0,19.67166646277778,1.0,10.0,0.18181818181818182,0.0,-10086.810000000005,0.738095238095238
46540.18,22064.0353125,75024.72,32.0,2.1093231288309924,0.620331272146034,1.0,10315.06,4.511867114684743,0.0,0.0,0,0.0,0.0,8,1,0,0,0,0,6,16970.33839894412,1.4422897241119768,9.0,32.0,4,0,14.135832881666667,1.0,8.0,0.2222222222222222,0.0,20177.82888888889,0.21904761904761916
9519.39,9301.026000000002,9929.57,30.0,1.0234774099115513,0.9586910611436346,2.0,19128.989999999998,0.49764206055834626,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,2,431.89267314285684,0.505597833857602,11.0,30.0,4,0,18.988610566944445,2.0,11.0,0.09090909090909091,0.0,236.90727272727236,0.5714285714285714
2886.14,7049.335806451613,44044.51,31.0,0.409420132512141,0.065527803578698,1.0,9054.77,0.3187424970485169,1.0,1.0,9054.77,0.0,1.0,8,0,0,1,0,0,6,10532.483030353851,-0.39527201652768723,9.0,31.0,4,0,0.06277743305555555,1.0,9.0,0.1111111111111111,0.0,-1635.1966666666663,0.2523809523809524
771.7,3420.460769230769,60840.32,26.0,0.22561287851681702,0.012684022700735303,4.0,4953.46,0.15579009419678366,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,0,11722.494348931006,-0.2259553888778214,13.0,26.0,4,0,18.2055556725,4.0,13.0,0.07692307692307693,0.0,-4916.683846153846,0.9904761904761905
9273.75,603774.928125,2200553.48,32.0,0.015359614266858144,0.004214280672696943,2.0,194599.13,0.04765566012551033,1.0,2.0,194599.13,0.0,0.0,8,1,0,0,0,0,7,593411.8118255654,-1.0018357678053007,13.0,32.0,4,0,5.8666670694444445,2.0,10.0,0.23076923076923078,0.0,-615744.2138461538,0.7904761904761906
1557.41,5577.718823529412,48959.05,34.0,0.2792198834817776,0.03181046200855613,1.0,4729.01,0.32933108621043305,0.0,0.0,0,0.0,0.0,8,0,0,1,0,0,7,9713.216955181057,-0.41390085715988956,10.0,34.0,4,0,16.003611088333333,1.0,10.0,0.1,0.0,-2258.9970000000003,0.2952380952380953
19.51,1924.3404166666667,26530.42,24.0,0.01013853881102551,0.0007353822517698552,1.0,241.15,0.08090400165871864,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,5,5561.905756191127,-0.34247801026587726,6.0,24.0,4,0,16.02555515,1.0,5.0,0.3333333333333333,0.0,-4876.544999999999,0.05714285714285705
4926.99,11296.92375,99861.15,32.0,0.43613554530719034,0.04933840637725482,3.0,13856.34,0.35557658082870364,1.0,3.0,13856.34,0.0,0.0,8,0,0,1,0,0,1,21922.526036283634,-0.2905656829626851,14.0,32.0,4,0,5.866666264166667,3.0,13.0,0.14285714285714285,0.0,-3147.0071428571437,0.9333333333333333
3623.05,4730.62125,8486.21,32.0,0.7658719243270639,0.42693381379909295,1.0,3586.34,1.0102360623922997,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,5,2424.4294335126065,-0.4568378995445985,10.0,32.0,4,0,20.381666073055555,1.0,10.0,0.1,0.0,-1223.6889999999994,0.36190476190476195
9876.56,30791.17263157895,92735.54,38.0,0.32075946305048325,0.1065024261464375,1.0,40669.44,0.24284966795707044,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,3,20765.934108175064,-1.007159732022137,13.0,38.0,4,0,22.137500138333333,1.0,13.0,0.07692307692307693,0.0,-18314.846153846156,0.5904761904761906
38471.81,3850.091875,35674.23,32.0,9.992439466136116,1.0784201929516066,1.0,35674.23,1.0784201929516066,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,0,8463.47705939961,4.090720383834304,13.0,32.0,4,0,23.503333289444445,1.0,13.0,0.07692307692307693,0.0,32844.263076923075,0.7904761904761906
78.57,4291.007037037037,41474.93,27.0,0.01831038712401017,0.001894397410676763,1.0,155.91,0.5039445834135078,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,0,10769.585895615706,-0.3911419694188909,9.0,27.0,4,0,14.57222284388889,1.0,8.0,0.2222222222222222,0.0,-4105.630000000001,0.3857142857142858
2199.32,6827.848333333333,46108.0,30.0,0.32211025972310947,0.04769931465255488,1.0,1775.12,1.2389697597908875,0.0,0.0,0,0.0,0.0,8,0,1,0,0,0,5,10985.173495251674,-0.42134321641201283,11.0,30.0,4,0,18.799444309722222,1.0,9.0,0.18181818181818182,0.0,-3538.253636363636,0.5714285714285714
9617.27,9231.667777777779,9946.8,27.0,1.041769508121862,0.966870752402783,3.0,26777.64,0.3591530097499257,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,3,432.4345878265495,0.8917006943415169,15.0,27.0,4,0,17.00750027638889,3.0,15.0,0.06666666666666667,0.0,359.03399999999965,1.2428571428571429
38323.11,92062.64575757575,238837.1,33.0,0.4162720904297542,0.1604571065383058,1.0,43106.32,0.8890369208041884,1.0,1.0,43106.32,0.0,0.0,8,0,1,0,0,0,6,67825.80126658056,-0.7923170055353926,12.0,33.0,4,0,4.5594444322222225,1.0,11.0,0.16666666666666666,0.0,-41254.700833333336,0.6142857142857141
658.77,3592.6566666666663,9899.44,27.0,0.18336569873547617,0.06654618847126706,1.0,1278.26,0.5153646363024736,0.0,0.0,0,0.0,0.0,8,0,1,0,0,0,0,3861.142074571082,-0.7598494460975201,13.0,27.0,4,0,20.365833121666668,1.0,12.0,0.15384615384615385,0.0,-3127.1807692307693,0.9571428571428572
158085.95,153221.93066666665,539691.61,30.0,1.0317449291506122,0.2929190431550344,3.0,492505.7,0.3209829855776289,0.0,1.0,235269.16,0.0,0.0,8,0,1,0,0,0,7,123322.39376458633,0.0394414930237117,10.0,30.0,4,0,3.6052774580555553,3.0,10.0,0.1,0.0,29480.22900000002,0.4285714285714286
1390.89,9455.274137931036,94384.85,29.0,0.14710202789576116,0.014736369237223983,0.0,0,1390.89,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,1,23269.843828493766,-0.3465594439467725,10.0,29.0,4,0,40.25833372583333,0.0,9.0,0.2,0.0,-3235.6620000000003,0.46190476190476193
35110.21,84609.78631578948,240206.63,38.0,0.4149663003397504,0.1461666982297699,2.0,225616.11,0.15561925077070074,0.0,0.0,0,0.0,0.0,8,0,0,1,0,0,6,65323.580427075096,-0.7577596940058886,10.0,38.0,4,0,15.534445006111111,2.0,8.0,0.2,0.0,-56798.77000000001,0.161904761904762
42972.82,5477.275588235294,42975.18,34.0,7.845655984939271,0.9999450845813793,1.0,617.43,69.59950115802602,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,4,12020.696043472133,3.1192490248621456,8.0,34.0,4,0,15.042778162222223,1.0,7.0,0.25,0.0,33428.68,0.00952380952380949
91320.06,10637.461785714286,21532.31,28.0,8.58476033471062,4.241071208802028,4.0,35272.29,2.5890028688242244,0.0,0.0,0,0.0,0.0,8,0,1,0,0,0,0,5691.262950076328,14.176571864985371,12.0,28.0,4,0,15.247221730555555,4.0,11.0,0.16666666666666666,0.0,79626.135,0.7809523809523808
403.69,9447.974482758622,24478.19,29.0,0.042727676787938415,0.01649182394613327,0.0,0,403.69,0.0,0.0,0,0.0,0.0,8,0,0,1,0,0,6,5283.717561259433,-1.711727467999409,9.0,29.0,4,0,43.48611135555556,0.0,7.0,0.2222222222222222,0.0,-11691.92,0.31904761904761914
114.47,3593.373235294118,37368.03,34.0,0.031855861471799106,0.0030633137470720295,4.0,9564.589999999998,0.011968103180585892,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,6,7115.775001954085,-0.48890011760332014,17.0,34.0,4,0,16.80472215777778,4.0,17.0,0.058823529411764705,0.0,-2300.918823529412,1.295238095238095
2043.39,4785.617931034483,30460.71,29.0,0.42698561177412897,0.06708280929761651,0.0,0,2043.39,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,4,6647.65738179859,-0.4125104188646596,12.0,29.0,4,0,57.144999791388884,0.0,12.0,0.08333333333333333,0.0,-4970.029166666666,0.7476190476190475
8494.83,14717.725142857144,83183.73,35.0,0.577183628417109,0.10212129222866058,0.0,0,8494.83,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,3,19006.95720993382,-0.3274009129459608,11.0,35.0,4,0,24.301389154166664,0.0,11.0,0.09090909090909091,0.0,-1376.9099999999999,0.40476190476190466
6031.61,7672.5434375,45512.56,32.0,0.7861291433711742,0.13252627406588424,0.0,0,6031.61,0.0,0.0,0,0.0,0.0,8,1,0,0,0,0,2,8502.697484217586,-0.19298974714152126,17.0,32.0,4,0,40.61555521972222,0.0,17.0,0.058823529411764705,0.0,-1610.8741176470585,1.3619047619047617
521.82,3099.374642857143,39203.91,28.0,0.16836299580710348,0.013310407048684685,1.0,488.74,1.0676842492941032,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,3,8858.214440066551,-0.29097902972393813,10.0,28.0,4,0,20.409444298055558,1.0,10.0,0.1,0.0,-2616.9689999999996,0.49523809523809526
606.18,8448.577500000001,84737.41,28.0,0.07174935662246099,0.007153629075988987,2.0,1120.58,0.5409520069963769,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,1,20980.340795172397,-0.3737974314413685,10.0,28.0,4,0,15.068055374166667,2.0,10.0,0.1,0.0,43.05799999999988,0.49523809523809526
204.75,4746.804615384615,43029.83,26.0,0.04313428012949926,0.004758326955974495,1.0,268.95,0.7612939208031233,1.0,0.0,0,0.0,0.0,9,1,0,0,0,0,1,11060.272175462675,-0.41066390983227424,13.0,26.0,4,0,20.320000139166666,1.0,13.0,0.07692307692307693,0.0,-5074.810769230769,0.9904761904761905
8617.83,4748.551388888889,31958.01,36.0,1.8148334711433924,0.26966103333718217,4.0,20122.23,0.42827410282061185,1.0,0.0,0,0.0,0.0,9,1,0,0,0,0,0,9348.23345913109,0.4139047904640966,13.0,36.0,4,0,15.358611400277779,4.0,13.0,0.07692307692307693,0.0,4406.201538461539,0.6571428571428573
22349.28,30890.71542857143,98742.92,35.0,0.7234950595973801,0.2263380503635096,2.0,162026.2,0.1379362103166031,1.0,0.0,0,0.0,0.0,9,0,1,0,0,0,5,23626.955917019783,-0.3615123107085738,17.0,35.0,4,0,16.90666726111111,2.0,14.0,0.17647058823529413,0.0,-13379.695882352942,1.2619047619047616
8746.61,9245.439285714285,9946.8,28.0,0.9460459075768247,0.8793390839264891,4.0,36394.91,0.24032508941497588,1.0,1.0,9617.27,0.0,0.0,9,1,0,0,0,0,2,430.56251927783745,-1.1585525060354707,16.0,28.0,4,0,0.6063888213888889,4.0,16.0,0.0625,0.0,-534.0656249999993,1.3523809523809522
53960.53,31658.44730769231,97215.35,26.0,1.7044591440493284,0.555061829227586,2.0,25300.44,2.13279018072413,1.0,1.0,18969.51,0.0,0.0,9,1,0,0,0,0,7,21808.97708427895,1.0226102125800387,12.0,26.0,4,0,1.1144447275,2.0,11.0,0.16666666666666666,0.0,25744.777499999997,0.8476190476190475
3867.28,7771.3465625,63486.4,32.0,0.49763319251019444,0.060915093626351474,0.0,0,3867.28,1.0,0.0,0,0.0,0.0,9,0,1,0,0,0,0,15696.330812535325,-0.24872478855900218,11.0,32.0,4,0,29.666388803611113,0.0,10.0,0.18181818181818182,0.0,-7146.021818181818,0.5047619047619047
3213.07,6435.926285714286,26884.31,35.0,0.49923971427889036,0.11951469091079518,0.0,0,3213.07,1.0,0.0,0,0.0,0.0,9,0,0,1,0,0,6,6239.019507667797,-0.5165645470018764,11.0,35.0,4,0,44.13055573638889,0.0,10.0,0.18181818181818182,0.0,-315.50727272727227,0.40476190476190466
3996.59,7824.0165625,81320.88,32.0,0.5108105239903753,0.04914592660581145,1.0,3460.41,1.1549469571524762,1.0,0.0,0,0.0,0.0,9,1,0,0,0,0,4,17719.722461656293,-0.21599811005969016,3.0,32.0,4,0,17.0836111875,1.0,3.0,0.3333333333333333,0.0,1133.2433333333333,-0.638095238095238
999.29,2928.6585185185186,28651.69,27.0,0.3412108286716532,0.03487717478445425,1.0,1509.47,0.6620138194200613,1.0,0.0,0,0.0,0.0,9,0,0,1,0,0,1,5436.4356714654805,-0.35489586102256326,13.0,27.0,4,0,17.542499513888888,1.0,13.0,0.07692307692307693,0.0,-785.4984615384615,0.9571428571428572
64408.72,41801.67137931034,203477.9,29.0,1.5408168591048006,0.3165391425801033,0.0,0,64408.72,0.0,0.0,0,0.0,0.0,9,1,0,0,0,0,6,44735.40238845786,0.5053502911269775,7.0,29.0,4,0,45.24333310805555,0.0,7.0,0.14285714285714285,0.0,14699.788571428573,0.033333333333333326
9010.29,4697.058484848485,8486.21,33.0,1.9182835447046067,1.0617566616899654,2.0,7209.39,1.2497992201836772,0.0,1.0,3623.05,1.0,0.0,9,1,0,0,0,0,7,2394.023426555076,1.801666377742226,11.0,33.0,4,0,0.9791668175,2.0,11.0,0.09090909090909091,0.0,4274.795454545455,0.4714285714285713
8640.69,5596.55,11774.5,35.0,1.543931529245696,0.7338477217716252,2.0,7389.59,1.1693057395606523,1.0,0.0,0,0.0,0.0,9,1,0,0,0,0,6,2866.5697185712074,1.0619452163603054,14.0,35.0,4,0,17.058333201944443,2.0,13.0,0.14285714285714285,0.0,3989.1678571428574,0.8333333333333333
2838.3,5681.109444444444,11774.5,36.0,0.4996031193828827,0.2410548218608009,3.0,16030.28,0.17705866647369853,0.0,1.0,8640.69,0.0,1.0,9,1,0,0,0,0,6,2870.5147567291274,-0.9903483121904405,15.0,36.0,4,0,0.030833377777777775,3.0,14.0,0.13333333333333333,0.0,-2079.166666666666,0.9428571428571428
2427.01,30653.453333333335,98742.92,36.0,0.07917574485354342,0.024579078682299454,3.0,184375.47999999998,0.013163409798309409,1.0,1.0,22349.28,0.0,0.0,9,0,1,0,0,0,7,23330.454114175318,-1.2098540043497599,18.0,36.0,4,0,0.30861096138888894,3.0,15.0,0.16666666666666666,0.0,-32558.64944444444,1.3714285714285717
2250.42,6419.470344827587,69153.8,29.0,0.350561631897443,0.03254224641306768,2.0,12487.519999999999,0.18021352518354328,0.0,0.0,0,0.0,0.0,9,1,0,0,0,0,0,13205.734174666182,-0.3157000049891564,7.0,29.0,4,0,15.513055974722223,2.0,7.0,0.14285714285714285,0.0,-11509.372857142858,0.033333333333333326
897.29,3907.096896551724,31832.78,29.0,0.22965644921474018,0.028187610381499827,2.0,20092.17,0.04465869042517558,1.0,1.0,19471.55,0.0,0.0,9,0,0,1,0,0,0,7855.141096489475,-0.3831639507910088,13.0,29.0,4,0,1.82166699,1.0,11.0,0.15384615384615385,0.0,-1893.5746153846153,0.8904761904761905
7758.36,9180.97947368421,32229.03,38.0,0.8450470913520808,0.24072583009789622,1.0,6279.21,1.2355630724247157,0.0,0.0,0,0.0,0.0,9,0,0,1,0,0,7,6864.409638209265,-0.2072457135666124,12.0,38.0,4,0,18.661110893333333,1.0,11.0,0.16666666666666666,0.0,-352.71666666666715,0.4476190476190476
3430.8,8939.640303030303,48797.42,33.0,0.3837738302330855,0.07030699573870915,1.0,2391.41,1.4346347970444218,1.0,0.0,0,0.0,0.0,9,1,0,0,0,0,0,12821.537471587233,-0.4296552043963523,9.0,33.0,4,0,20.755278068611112,1.0,6.0,0.3333333333333333,0.0,-9274.423333333332,0.18571428571428572
239.57,3263.409090909091,44805.42,33.0,0.0734109617661397,0.005346897763708051,2.0,496.9,0.4821292010464882,1.0,0.0,0,0.0,0.0,9,1,0,0,0,0,1,9261.053817625643,-0.3265113399032536,15.0,33.0,4,0,18.02027813861111,2.0,14.0,0.13333333333333333,0.0,-2426.8306666666663,1.0428571428571427
9622.93,4548.884375,36031.51,32.0,2.115448361995352,0.26706985080558654,0.0,0,9622.93,0.0,0.0,0,0.0,0.0,9,1,0,0,0,0,7,8094.036263180656,0.626886939966104,11.0,32.0,4,0,40.44694414166666,0.0,9.0,0.2727272727272727,0.0,3677.8618181818183,0.5047619047619047
1893.4,4246.723214285715,19748.41,28.0,0.4458496361690631,0.09587607306107175,1.0,1408.44,1.3443242168640481,1.0,0.0,0,0.0,0.0,9,0,0,1,0,0,6,4618.351930405681,-0.5095590915868112,7.0,28.0,4,0,17.50583323277778,1.0,7.0,0.14285714285714285,0.0,585.22,0.06666666666666665
2309.92,11341.76,97967.4,30.0,0.2036650396411139,0.023578455690362307,2.0,46527.130000000005,0.049646732992127386,0.0,0.0,0,0.0,0.0,9,0,0,1,0,0,0,24028.700513153446,-0.3758771721781592,11.0,30.0,4,0,20.181110887499997,2.0,11.0,0.09090909090909091,0.0,-7516.158181818182,0.5714285714285714
5730.87,6346.4025,26884.31,36.0,0.9030108002131916,0.21316782911668553,1.0,3213.07,1.7836119350029722,1.0,1.0,3213.07,0.0,0.0,9,1,0,0,0,0,3,6172.660159405402,-0.09971916225812326,12.0,36.0,4,0,0.6055552958333333,1.0,11.0,0.16666666666666666,0.0,2228.585,0.5142857142857142
262.55,4853.126486486486,31958.01,37.0,0.054099146340213795,0.008215467734067297,5.0,28740.059999999998,0.009135332354908099,1.0,1.0,8617.83,0.0,0.0,9,0,1,0,0,0,1,9239.405486836506,-0.496847604862319,14.0,37.0,4,0,0.7580552994444444,5.0,14.0,0.07142857142857142,0.0,-4263.807142857143,0.7666666666666666
3044.41,9186.461333333335,94384.85,30.0,0.3314018194310874,0.03225528249501906,1.0,1390.89,2.188821545916643,1.0,1.0,1390.89,0.0,0.0,9,1,0,0,0,0,4,22912.47527400615,-0.2680658139237098,9.0,30.0,4,0,1.3063884491666666,1.0,9.0,0.1111111111111111,0.0,-1301.2922222222223,0.2857142857142858
17772.99,12725.433571428572,41499.85,28.0,1.3966510374864018,0.4282663672278334,1.0,7752.46,2.2925613289201108,0.0,0.0,0,0.0,0.0,9,0,0,1,0,0,5,9481.133505831156,0.5323790056818676,5.0,28.0,4,0,16.104167149722223,1.0,5.0,0.2,0.0,9065.29,-0.21904761904761905
19507.63,16595.746875,97403.92,32.0,1.1754596010009342,0.20027561519084655,1.0,97403.92,0.20027561519084655,1.0,0.0,0,0.0,0.0,9,0,1,0,0,0,5,18343.81993443752,0.15873919038713502,15.0,32.0,4,0,22.203333303888886,1.0,12.0,0.2,0.0,448.0520000000033,1.0761904761904761
198.86,4357.453235294118,48007.8,34.0,0.045636749096763955,0.004142243552089453,4.0,58208.41,0.0034163448202759704,1.0,0.0,0,0.0,0.0,9,0,1,0,0,0,1,10126.036271638759,-0.4106832252755803,13.0,34.0,4,0,16.659722285555556,4.0,13.0,0.07692307692307693,0.0,-8401.46923076923,0.7238095238095239
56635.37,7825.386470588236,62030.93,34.0,7.237389515887093,0.9130182313887605,0.0,0,56635.37,1.0,0.0,0,0.0,0.0,10,1,0,0,0,0,1,15217.1625903288,3.2075614122985536,10.0,34.0,4,0,42.26666727333334,0.0,10.0,0.1,0.0,46281.009000000005,0.2952380952380953
1835.88,6280.5019999999995,69153.8,30.0,0.29231421309952615,0.02654778190063308,3.0,14737.939999999999,0.12456829109088517,1.0,1.0,2250.42,0.0,0.0,10,0,0,1,0,0,4,12998.35697485393,-0.3419372162649769,8.0,30.0,4,0,0.5872216033333334,3.0,8.0,0.125,0.0,-10485.24125,0.1428571428571428
4212.93,10832.142424242425,29985.39,33.0,0.3889286011021631,0.14049942321910772,1.0,12407.2,0.3395552582371526,0.0,0.0,0,0.0,0.0,10,0,1,0,0,0,7,5803.103914537907,-1.1406331028572496,9.0,33.0,4,0,20.149166274444443,1.0,9.0,0.1111111111111111,0.0,-4411.706666666665,0.18571428571428572
252.38,5111.572592592593,48586.05,27.0,0.04937423765941133,0.0051944951277167,0.0,0,252.38,0.0,0.0,0,0.0,0.0,10,1,0,0,0,0,4,12473.27455734077,-0.38956831826754434,7.0,27.0,4,0,40.45750026638889,0.0,7.0,0.14285714285714285,0.0,-163.92285714285714,0.09999999999999998
283.79,4419.294375,34773.46,32.0,0.06421613405194353,0.008161109075714641,1.0,20182.18,0.014061414574639608,1.0,0.0,0,0.0,0.0,10,0,0,1,0,0,0,9851.891114282425,-0.41976756817832683,16.0,32.0,4,0,22.698054981944445,1.0,15.0,0.125,0.0,-5399.253125,1.219047619047619
627.8,1073.7923333333333,9389.54,30.0,0.5846568098052478,0.06686163539427915,2.0,9445.11,0.06646825711929241,1.0,1.0,8548.69,0.0,0.0,10,1,0,0,0,0,3,2157.484098082898,-0.20671871172984968,12.0,30.0,4,0,2.291388826944445,2.0,12.0,0.08333333333333333,0.0,-574.4716666666668,0.7142857142857142
1021.08,2848.2285714285713,29760.74,28.0,0.3584965091084183,0.03430963074170871,1.0,1006.58,1.0144052136938941,1.0,0.0,0,0.0,0.0,10,0,1,0,0,0,2,5695.142338291282,-0.3208257955457479,7.0,28.0,4,0,22.928611224999997,1.0,7.0,0.14285714285714285,0.0,-6002.551428571428,0.06666666666666665
31015.63,4694.210333333333,30460.71,30.0,6.607209263666711,1.0182175661696657,1.0,2043.39,15.178517072120348,1.0,1.0,2043.39,0.0,0.0,10,1,0,0,0,0,2,6551.196037682071,4.017803698022087,13.0,30.0,4,0,1.4763885127777778,1.0,13.0,0.07692307692307693,0.0,24384.52076923077,0.8571428571428572
1633.39,32484.45037037037,97215.35,27.0,0.05028221137735005,0.016801770502292077,3.0,79260.97,0.020607746788867207,1.0,2.0,72930.04,0.0,0.0,10,0,1,0,0,0,5,21811.913064945897,-1.4144133198454454,13.0,27.0,4,0,1.032221861388889,3.0,12.0,0.15384615384615385,0.0,-28562.73,0.9571428571428572
199.57,4578.5803703703705,43029.83,27.0,0.0435877463878299,0.004637945350934456,2.0,473.7,0.4213004010977412,1.0,1.0,204.75,0.0,0.0,10,0,0,1,0,0,1,10880.658017614942,-0.40245823030933353,14.0,27.0,4,0,1.1999996744444443,2.0,14.0,0.07142857142857142,0.0,-4717.504285714286,1.1
615.95,1848.1472,26530.42,25.0,0.33327973009942063,0.023216745155184126,2.0,260.66,2.3630399754469424,0.0,1.0,19.51,0.0,0.0,10,1,0,0,0,0,3,5458.111484665522,-0.22575522751080454,7.0,25.0,4,0,2.07861138,2.0,6.0,0.2857142857142857,0.0,-3583.455714285714,0.16666666666666663
25666.11,14120.415714285715,37306.11,28.0,1.817659658138353,0.6879867667789539,3.0,70203.11,0.36559790584776086,1.0,0.0,0,0.0,0.0,10,0,1,0,0,0,7,9952.907187765655,1.1600323471223084,13.0,28.0,4,0,19.22833296472222,3.0,11.0,0.15384615384615385,0.0,10710.73076923077,0.9238095238095239
11423.22,21683.51366666667,51082.23,30.0,0.52681591072394,0.2236241448347106,1.0,9811.6,1.1642565942353946,1.0,0.0,0,0.0,0.0,10,1,0,0,0,0,7,13858.544733577508,-0.7403586641970619,14.0,30.0,4,0,18.894444655555553,1.0,12.0,0.21428571428571427,0.0,-15204.648571428572,1.0
3847.97,3077.7678125,8591.19,32.0,1.2502470083584316,0.447897206324153,1.0,203.19,18.93779221418377,0.0,0.0,0,0.0,0.0,10,0,1,0,0,0,3,1883.0827020858803,0.40901134434873776,11.0,32.0,4,0,21.308333647222224,1.0,9.0,0.2727272727272727,0.0,1101.573636363636,0.5047619047619047
140.29,4140.562857142858,41474.93,28.0,0.033881866992548276,0.003382525299017985,2.0,234.48,0.5983026270897305,1.0,1.0,78.57,0.0,0.0,10,0,0,1,0,0,1,10598.208057121194,-0.37744803985566006,10.0,28.0,4,0,2.1922221674999998,2.0,9.0,0.2,0.0,-3633.347,0.49523809523809526
