transaction_id,sender_account,receiver_account,transaction_type,amount,timestamp,channel,description,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
6339,ACC000127,ACC289735,transfer,90224.04,2026-08-02T15:49:44.748312+00:00,ach,Payment via ach,60244.50421052632,141862.8,38,1.4976310483809319,0.6359950600157335,38,2289291.16,0.039411343378445575,1.0,1,106645.36,4,0
6340,ACC000127,ACC325595,transfer,38832.39,2026-08-11T14:47:25.748387+00:00,swift,Wire transfer via swift,61013.21025641026,141862.8,39,0.6364587248696709,0.27373201431242017,32,1889668.74,0.0205498398624089,0.0,2,66881.76,0,0
6341,ACC000127,ACC770388,withdraw,128544.23,2026-08-15T09:52:01.748462+00:00,wire,Funds transfer out via wire,60458.68975,141862.8,40,2.12614978147124,0.9061165435900039,29,1743149.33,0.07374252325243988,0.0,2,186023.18,2,0
6342,ACC000127,ACC711680,deposit,14210.62,2026-08-09T13:02:59.748537+00:00,branch,Cash deposit via branch,62119.31268292682,141862.8,41,0.22876331669242242,0.10017157422523736,34,2057045.3599999999,0.006908267691287081,0.0,0,0,1,0
6343,ACC000127,ACC639728,deposit,3949.18,2026-08-29T13:18:30.748615+00:00,ach,Cash deposit via ach,60978.62952380952,141862.8,42,0.06476334464778379,0.027838023780723347,4,327922.99,0.012043010464133667,0.0,1,59728.03,0,0
6344,ACC000127,ACC639728,deposit,8700.38,2026-08-03T17:19:40.748671+00:00,swift,Funds transfer in via swift,59652.36325581396,141862.8,43,0.14585138836309264,0.06132953811711033,41,2368182.2199999997,0.003673864251881766,1.0,1,19686.83,3,0
6345,ACC000127,ACC711680,deposit,9553.67,2026-08-19T11:09:35.748775+00:00,swift,Funds transfer in via swift,58494.36363636364,141862.8,44,0.16332633447200817,0.06734443419980432,21,1175503.99,0.008127296956261288,1.0,1,76346.06,2,0
6346,ACC000127,ACC579441,withdraw,80993.38,2026-08-31T14:36:40.748877+00:00,swift,Cash withdrawal via swift,57406.79266666667,141862.8,45,1.4108675339221473,0.5709275440777992,2,167209.59,0.4843823850055491,1.0,1,105007.38,0,0
6347,ACC000127,ACC589491,withdraw,74725.91,2026-08-27T15:44:20.748973+00:00,atm,Debit via atm,57919.54456521739,141862.8,46,1.2901674307169086,0.5267477450043282,12,673156.25,0.11100826888259599,1.0,3,163124.2,1,0
6348,ACC000127,ACC422937,transfer,49717.87,2026-08-25T09:24:10.749068+00:00,wire,Wire transfer via wire,58277.126808510635,141862.8,47,0.8531283665264592,0.35046446284720173,16,929248.2,0.053503326667729896,0.0,1,119079.72,2,0
6349,ACC000127,ACC325595,deposit,8504.99,2026-08-16T10:12:20.749157+00:00,ach,Credit received via ach,58098.808958333335,141862.8,48,0.14638837099224383,0.059952221442125773,33,1919326.8599999999,0.004431235855262298,0.0,3,76666.4,1,0
6350,ACC000127,ACC621530,deposit,46430.54,2026-08-14T14:12:44.749306+00:00,ach,Cash deposit via ach,57086.69020408163,141862.8,49,0.8133338933123202,0.32729186227820123,37,2178776.21,0.021310375882982496,0.0,1,42762.48,3,0
6351,ACC000128,ACC153642,deposit,9805.12,2026-08-17T08:24:09.749503+00:00,ach,Funds transfer in via ach,3532.2070453617553,7064.4140907235105,0,2.775918816218713,1.3879594081093565,0,0,1.0,1.0,0,0,0,0
6352,ACC000128,ACC862847,transfer,8019.19,2026-08-28T08:00:48.749548+00:00,swift,Transfer via swift,9805.12,9805.12,1,0.8178574051107992,0.8178574051107992,0,0,8019.19,1.0,0,0,0,0
6353,ACC000128,ACC377319,transfer,7452.41,2026-08-21T17:19:44.749607+00:00,swift,Transfer via swift,8912.155,9805.12,2,0.8362074043819928,0.7600529111321431,1,8019.19,0.9293220387595256,1.0,0,0,1,0
6354,ACC000128,ACC483545,deposit,10210.93,2026-08-05T08:57:05.749665+00:00,wire,Credit received via wire,8425.573333333334,9805.12,3,1.2118973506056165,1.0413875607845697,3,25276.72,0.4039657835352055,1.0,0,0,1,0
6355,ACC000128,ACC864700,withdraw,1556.12,2026-08-17T11:57:11.749711+00:00,branch,Debit via branch,8871.9125,10210.93,4,0.1753984836978498,0.15239747995530278,3,25276.72,0.061563367398934664,1.0,1,9805.12,0,0
6356,ACC000128,ACC850935,transfer,4930.64,2026-08-04T12:00:39.749773+00:00,ach,Wire transfer via ach,7408.754000000001,10210.93,5,0.6655154159525339,0.48287864082899407,5,37043.770000000004,0.1331030831905068,1.0,0,0,1,0
6357,ACC000128,ACC483545,deposit,8322.71,2026-08-15T08:13:01.749838+00:00,ach,Credit received via ach,6995.735000000001,10210.93,6,1.1896834285461069,0.8150785481831723,4,26832.84,0.3101688080724962,0.0,0,0,0,0
6358,ACC000128,ACC184160,deposit,3368.24,2026-08-17T13:41:21.749901+00:00,ach,Credit received via ach,7185.302857142858,10210.93,7,0.4687679930779336,0.3298661336430668,4,26832.84,0.1255267798712324,0.0,2,11361.240000000002,0,0
6359,ACC000128,ACC239635,deposit,11028.27,2026-08-05T12:15:52.749968+00:00,ach,Cash deposit via ach,6708.17,10210.93,8,1.6440057422516126,1.080045598197226,7,48734.72,0.2262918510663445,1.0,1,10210.93,1,0
6360,ACC000128,ACC377319,withdraw,3599.23,2026-08-13T13:18:50.750041+00:00,ach,Funds transfer out via ach,7188.181111111111,11028.27,9,0.5007149853857328,0.32636397186503413,6,38523.79,0.09342876181185704,0.0,0,0,0,0
6361,ACC000128,ACC520040,transfer,9434.79,2026-08-12T09:38:25.750133+00:00,wire,Payment via wire,6829.286,11028.27,10,1.3815192393465439,0.8555095223457533,7,42123.02,0.22398180377380353,0.0,0,0,2,0
6362,ACC000128,ACC111702,withdraw,14079.82,2026-08-17T10:30:25.750188+00:00,atm,Funds transfer out via atm,7066.15,11028.27,11,1.9925730418969312,1.276702510910596,5,30201.08,0.46620253315444343,0.0,3,14729.48,0,0
6363,ACC000128,ACC900961,transfer,5452.31,2026-08-05T12:19:26.750240+00:00,wire,Wire transfer via wire,7650.6225,14079.82,12,0.7126622702923847,0.3872428766845031,11,86876.83,0.0627590808734619,0.0,2,21239.2,1,1
6364,ACC000128,ACC240440,deposit,1140.36,2026-08-08T14:32:04.750301+00:00,swift,Cash deposit via swift,7481.5215384615385,14079.82,13,0.15242354033702316,0.08099251268837243,9,65637.63,0.017373570617951924,0.0,0,0,0,0
6365,ACC000128,ACC127309,deposit,32356.05,2026-08-14T13:05:56.750350+00:00,atm,Cash deposit via atm,7028.581428571429,14079.82,14,4.603496499090347,2.2980442931798843,8,56202.84,0.5757013346656503,0.0,0,0,0,0
6366,ACC000128,ACC317520,withdraw,4337.58,2026-08-22T15:56:54.750402+00:00,atm,Funds transfer out via atm,8717.079333333333,32356.05,15,0.4975955631622488,0.13405777281219433,2,15471.599999999999,0.2803575583650043,0.0,0,0,0,0
6367,ACC000128,ACC900961,transfer,17069.39,2026-08-15T08:04:12.750454+00:00,ach,Wire transfer via ach,8443.360625,32356.05,16,2.0216346023950624,0.5275486346448346,9,89297.23999999999,0.19115249250704727,0.0,1,8322.71,1,0
6368,ACC000128,ACC153642,withdraw,7688.42,2026-08-22T12:47:44.750504+00:00,branch,Funds transfer out via branch,8950.774117647059,32356.05,17,0.8589670456370648,0.23761923967851453,3,19809.18,0.38812409196140374,1.0,1,4337.58,0,0
6369,ACC000128,ACC147440,deposit,3718.35,2026-08-14T10:10:36.750562+00:00,swift,Cash deposit via swift,8880.643333333333,32356.05,18,0.418702774160881,0.114919775436124,12,117654.28,0.03160403514432284,1.0,1,32356.05,2,0
6370,ACC000128,ACC153642,withdraw,15938.05,2026-08-17T14:52:38.750616+00:00,swift,Cash withdrawal via swift,8608.943684210526,32356.05,19,1.8513363061291277,0.49258330358619173,8,56306.9,0.2830567834492753,1.0,4,28809.3,0,0
6371,ACC000128,ACC933164,deposit,6837.8,2026-08-08T09:41:56.750665+00:00,ach,Credit received via ach,8975.399000000001,32356.05,20,0.7618379973971072,0.21132987493838093,16,147885.83,0.04623701946291948,1.0,1,1140.36,3,0
6372,ACC000128,ACC611282,deposit,5971.82,2026-08-17T08:56:02.750720+00:00,branch,Cash deposit via branch,8873.608571428571,32356.05,21,0.6729866380660726,0.1845657921779698,9,72244.95,0.08266072576699132,0.0,5,44747.35,0,0
6373,ACC000128,ACC522842,withdraw,8183.07,2026-08-11T11:05:33.750773+00:00,swift,Funds transfer out via swift,8741.709090909091,32356.05,22,0.9360949803866104,0.2529069524864747,16,152717.29,0.05358312735905672,1.0,0,0,1,0
6374,ACC000128,ACC520040,withdraw,8267.63,2026-08-20T14:14:37.750853+00:00,wire,Funds transfer out via wire,8717.420434782609,32356.05,23,0.9484032646873448,0.2555203740876899,4,27497.6,0.3006673309670662,0.0,0,0,0,0
6375,ACC000128,ACC377319,transfer,20917.89,2026-08-29T16:37:49.750909+00:00,ach,Wire transfer via ach,8698.679166666667,32356.05,24,2.4047202568589197,0.6464908417436616,0,0,20917.89,0.0,0,0,0,0
6376,ACC000128,ACC483745,deposit,14917.62,2026-08-20T08:28:43.750956+00:00,ach,Cash deposit via ach,9187.4476,32356.05,25,1.6236957912010297,0.46104577042006056,6,56683.119999999995,0.2631757038074122,1.0,1,8267.63,2,0
6377,ACC000128,ACC147440,transfer,12824.38,2026-08-03T14:32:42.751007+00:00,ach,Wire transfer via ach,9407.838846153845,32356.05,26,1.363158979412463,0.39635184146396113,26,244603.81,0.052429191515863956,0.0,0,0,1,0
6378,ACC000128,ACC147440,deposit,9541.39,2026-08-30T11:35:50.751069+00:00,ach,Credit received via ach,9534.377407407408,32356.05,27,1.0007355060842402,0.29488735491507767,1,20917.89,0.45613539415304316,0.0,0,0,0,0
6379,ACC000128,ACC508892,withdraw,6426.06,2026-08-30T09:31:03.751113+00:00,ach,Debit via ach,9534.627857142857,32356.05,28,0.6739707198100997,0.1986045886318015,2,30459.28,0.2109721569255741,1.0,1,9541.39,1,0
6380,ACC000128,ACC520040,transfer,3075.85,2026-08-11T17:12:56.751164+00:00,ach,Transfer via ach,9427.435862068965,32356.05,29,0.3262658102375005,0.09506259262178171,22,220970.94999999998,0.013919703019786086,1.0,1,8183.07,1,0
6381,ACC000128,ACC882441,transfer,8970.19,2026-08-09T12:40:03.751225+00:00,ach,Transfer via ach,9215.716333333334,32356.05,30,0.9733578677497633,0.27723377853600795,24,225187.16,0.03983437599195265,1.0,0,0,3,0
6382,ACC000128,ACC722463,deposit,9521.68,2026-08-23T11:52:05.751292+00:00,ach,Credit received via ach,9207.796129032258,32356.05,31,1.0340889249250496,0.29427819526796384,6,56930.53,0.16725085819506688,1.0,0,0,0,0
6383,ACC000128,ACC970896,transfer,2951.49,2026-08-11T12:02:08.751351+00:00,ach,Wire transfer via ach,9217.605,32356.05,32,0.32020139721760693,0.09121910740031616,24,233568.48,0.012636508145277135,0.0,2,11258.92,1,0
6384,ACC000128,ACC235822,withdraw,5808.53,2026-08-27T09:01:01.751422+00:00,swift,Funds transfer out via swift,9027.722727272727,32356.05,33,0.6434103234531612,0.17951913166162123,4,44904.53,0.1293528737523809,1.0,0,0,0,0
6385,ACC000128,ACC837488,deposit,11556.59,2026-08-27T09:37:33.751477+00:00,wire,Credit received via wire,8933.040588235293,32356.05,34,1.293690528532904,0.3571693701796109,5,50713.06,0.2278819302167923,1.0,1,5808.53,1,0
6386,ACC000128,ACC179618,transfer,7252.18,2026-09-01T15:27:05.751533+00:00,wire,Wire transfer via wire,9007.999142857143,32356.05,35,0.8050822258071136,0.22413675340469558,0,0,7252.18,0.0,0,0,0,0
6387,ACC000128,ACC153642,withdraw,7967.38,2026-08-06T08:51:30.751584+00:00,swift,Debit via swift,8959.22638888889,32356.05,36,0.8892932999082416,0.24624081122386696,34,304777.13,0.026141659644869024,1.0,0,0,1,0
6388,ACC000128,ACC290452,withdraw,10070.17,2026-08-31T09:45:33.751656+00:00,wire,Debit via wire,8932.419729729729,32356.05,37,1.1273731312114121,0.3112298936365842,2,16793.57,0.5996443877031506,0.0,0,0,0,0
6389,ACC000128,ACC240440,withdraw,3893.67,2026-08-12T14:28:16.751709+00:00,ach,Debit via ach,8962.36052631579,32356.05,38,0.43444692819120434,0.12033823658944773,27,260072.88,0.014971457231526793,0.0,1,9434.79,1,0
6390,ACC000128,ACC483545,transfer,4758.59,2026-08-10T15:01:14.751781+00:00,ach,Payment via ach,8832.394102564102,32356.05,39,0.5387655877604636,0.14706955886148032,30,275101.11,0.017297603779206853,0.0,0,0,1,0
6391,ACC000128,ACC153642,deposit,2371.91,2026-08-16T15:25:30.751856+00:00,ach,Funds transfer in via ach,8730.549,32356.05,40,0.2716793640354117,0.07330653772632939,20,182496.51,0.012997015668957175,0.0,0,0,0,0
6392,ACC000128,ACC463684,deposit,13656.99,2026-08-23T14:44:58.751928+00:00,ach,Funds transfer in via ach,8575.460243902438,32356.05,41,1.5925664176113197,0.42208458696287093,10,93451.26,0.14614024465801745,0.0,1,9521.68,0,0
6393,ACC000128,ACC129621,transfer,5997.88,2026-08-23T12:59:45.751993+00:00,wire,Wire transfer via wire,8696.449047619048,32356.05,42,0.6896929962054025,0.18537120569414375,11,107108.25,0.055998300784486726,0.0,2,23178.67,1,0
6394,ACC000128,ACC730833,deposit,45298.28,2026-08-24T10:49:03.752070+00:00,wire,Cash deposit via wire,8633.691627906977,32356.05,43,5.246687274952098,1.3999941278369887,11,108768.55,0.4164648696705068,1.0,0,0,1,0
6395,ACC000128,ACC490119,withdraw,7354.88,2026-08-27T15:56:05.752144+00:00,swift,Debit via swift,9466.977727272728,45298.28,44,0.7768984159339323,0.1623655467713123,8,79592.0,0.09240727711327772,0.0,2,17365.12,0,0
6396,ACC000128,ACC240440,withdraw,4440.17,2026-08-18T08:32:15.752212+00:00,swift,Funds transfer out via swift,9420.042222222222,45298.28,45,0.4713535136313378,0.0980207195504995,23,244999.41999999998,0.01812318576101119,0.0,0,0,1,0
6397,ACC000128,ACC147440,withdraw,22069.86,2026-08-16T10:32:30.752300+00:00,swift,Cash withdrawal via swift,9311.784130434782,45298.28,46,2.3701000464418547,0.4872118764774292,26,261616.62,0.08435954871674438,0.0,1,2371.91,1,0
6398,ACC000128,ACC288203,withdraw,3028.6,2026-08-26T14:38:49.752383+00:00,swift,Debit via swift,9583.232553191488,45298.28,47,0.31603114953016453,0.06685905071892355,9,86946.88,0.034832762256679015,1.0,0,0,1,0
6399,ACC000128,ACC527384,deposit,8937.36,2026-08-24T11:04:13.752449+00:00,swift,Credit received via swift,9446.677708333333,45298.28,48,0.9460849915643845,0.19730020654205857,14,164450.31,0.05434687231662866,0.0,1,45298.28,1,0
6400,ACC000128,ACC378310,transfer,37521.14,2026-08-13T15:43:50.752517+00:00,ach,Wire transfer via ach,9436.283469387756,45298.28,49,3.9762624895407517,0.8283126864861095,34,360718.17,0.10401788188268975,0.0,1,3599.23,1,0
6401,ACC000129,ACC684929,deposit,11496.82,2026-08-15T08:39:35.752631+00:00,wire,Credit received via wire,4262.713983498561,8525.427966997122,0,2.697065776523001,1.3485328882615004,0,0,1.0,1.0,0,0,0,0
6402,ACC000129,ACC678567,deposit,8666.95,2026-08-10T09:09:32.752659+00:00,wire,Cash deposit via wire,11496.82,11496.82,1,0.7538562837375902,0.7538562837375902,1,11496.82,0.7538562837375902,1.0,0,0,1,0
6403,ACC000129,ACC483366,transfer,41552.67,2026-08-22T12:01:58.752688+00:00,wire,Wire transfer via wire,10081.885,11496.82,2,4.121517950264261,3.6142750778041233,0,0,41552.67,1.0,0,0,0,0
6404,ACC000129,ACC224582,deposit,18074.27,2026-08-31T13:20:13.752720+00:00,swift,Credit received via swift,20572.146666666667,41552.67,3,0.8785796782834525,0.4349725300443991,0,0,18074.27,1.0,0,0,0,0
6405,ACC000129,ACC513037,deposit,41024.4,2026-08-04T11:03:07.752751+00:00,branch,Cash deposit via branch,19947.677499999998,41552.67,4,2.056600323521373,0.9872867375309458,4,79790.70999999999,0.5141500808803432,1.0,0,0,1,0
6406,ACC000129,ACC933510,deposit,55884.21,2026-08-11T12:23:15.752784+00:00,ach,Funds transfer in via ach,24163.022,41552.67,5,2.312798870935928,1.3449005803959169,3,71123.76,0.7857319410559848,0.0,0,0,0,0
6407,ACC000129,ACC491326,transfer,17408.92,2026-08-28T16:52:49.752816+00:00,ach,Wire transfer via ach,29449.88666666667,55884.21,6,0.5911370796446754,0.3115176898805584,1,18074.27,0.9631880015071147,0.0,0,0,0,0
6408,ACC000129,ACC491326,deposit,9539.09,2026-08-22T08:01:13.752850+00:00,branch,Cash deposit via branch,27729.74857142857,55884.21,7,0.3440020372138762,0.17069383283757614,3,77035.86,0.12382661788938294,1.0,1,41552.67,1,0
6409,ACC000129,ACC455556,withdraw,23843.09,2026-08-07T09:00:26.752888+00:00,wire,Funds transfer out via wire,25455.91625,55884.21,8,0.9366423807275058,0.4266516427448827,7,162622.93,0.14661579397198168,0.0,0,0,2,0
6410,ACC000129,ACC891638,deposit,37179.18,2026-08-31T09:45:01.752929+00:00,swift,Cash deposit via swift,25276.713333333333,55884.21,9,1.4708866421715692,0.6652895334836083,1,18074.27,2.057022496620887,0.0,1,18074.27,0,0
6411,ACC000129,ACC224582,transfer,33858.18,2026-08-25T08:53:34.752967+00:00,ach,Transfer via ach,26466.96,55884.21,10,1.2792621441978982,0.6058630872656159,3,72662.37,0.46596580871226745,0.0,0,0,1,0
6412,ACC000129,ACC997996,deposit,5894.87,2026-08-02T13:41:28.753003+00:00,wire,Credit received via wire,27138.889090909095,55884.21,11,0.2172111754557649,0.10548364198044492,11,298527.78,0.01974647049597863,1.0,0,0,2,0
6413,ACC000129,ACC513037,withdraw,68374.99,2026-08-29T10:31:12.753046+00:00,swift,Cash withdrawal via swift,25368.55416666667,55884.21,12,2.6952655461083466,1.2235117934028235,3,72662.37,0.9409958689759226,0.0,0,0,0,0
6414,ACC000129,ACC933510,transfer,26754.6,2026-08-05T16:21:28.753085+00:00,swift,Transfer via swift,28676.741538461538,68374.99,13,0.9329721078706399,0.39129219616704874,11,325878.37,0.08209995649603868,1.0,0,0,1,0
6415,ACC000129,ACC491326,withdraw,25618.65,2026-08-09T13:51:00.753129+00:00,swift,Funds transfer out via swift,28539.445714285714,68374.99,14,0.8976575879038997,0.3746786654009017,10,302035.28,0.08482005810711914,0.0,0,0,1,0
6416,ACC000129,ACC201377,withdraw,29582.67,2026-08-16T15:44:51.753173+00:00,ach,Funds transfer out via ach,28344.726000000002,68374.99,15,1.043674579884808,0.4326533722344968,7,225987.3,0.13090412602832105,0.0,0,0,2,0
6417,ACC000129,ACC251275,deposit,6963.41,2026-08-06T17:35:09.753215+00:00,wire,Credit received via wire,28422.0975,68374.99,16,0.24499986322262104,0.10184147741740071,13,381079.69,0.018272844716547346,0.0,0,0,1,0
6418,ACC000129,ACC450449,transfer,30827.35,2026-08-18T09:25:59.753262+00:00,swift,Wire transfer via swift,27159.821764705885,68374.99,17,1.1350350627138523,0.4508571043301066,7,225987.3,0.13641186916255912,0.0,0,0,0,0
6419,ACC000129,ACC251275,deposit,46255.27,2026-08-16T12:04:48.753311+00:00,branch,Cash deposit via branch,27363.573333333334,68374.99,18,1.690395820623817,0.6764939929058855,9,286397.32,0.16150734231730937,0.0,1,29582.67,1,0
6420,ACC000129,ACC513037,deposit,34793.64,2026-08-21T16:56:50.753359+00:00,wire,Funds transfer in via wire,28357.873157894734,68374.99,19,1.2269481496821482,0.5088650104372958,7,225987.3,0.15396281118452232,0.0,0,0,0,0
6421,ACC000129,ACC491714,deposit,16488.53,2026-08-14T16:00:44.753404+00:00,swift,Credit received via swift,28679.6615,68374.99,20,0.574920662853709,0.24114855446413955,12,378943.05,0.04351189446540846,1.0,0,0,2,0
6422,ACC000129,ACC182369,transfer,21491.94,2026-08-08T09:13:30.753453+00:00,wire,Payment via wire,28099.13142857143,68374.99,21,0.7648613642963645,0.314324579791529,16,485601.39,0.04425839884848764,0.0,0,0,1,0
6423,ACC000129,ACC483366,transfer,1341.24,2026-08-28T09:03:48.753509+00:00,ach,Payment via ach,27798.804545454543,68374.99,22,0.048248117929204616,0.01961594436796261,4,141037.36000000002,0.00950982066028462,0.0,1,17408.92,0,0
6424,ACC000129,ACC224582,deposit,40699.63,2026-08-23T12:46:58.753556+00:00,swift,Funds transfer in via swift,26648.47565217391,68374.99,23,1.5272779775934324,0.5952414764521354,6,176236.78,0.23093720845330923,1.0,0,0,1,0
6425,ACC000129,ACC513037,deposit,46540.18,2026-08-21T08:05:14.753603+00:00,wire,Credit received via wire,27233.940416666665,68374.99,24,1.7089036433199463,0.6806608673727045,10,302821.81,0.15368833572456356,1.0,1,34793.64,3,0
6426,ACC000129,ACC637522,transfer,9924.76,2026-08-07T12:44:44.753654+00:00,ach,Transfer via ach,28006.19,68374.99,25,0.35437737157392707,0.14515190422696952,22,626480.88,0.015842079649741266,1.0,1,23843.09,3,0
6427,ACC000129,ACC224582,transfer,10039.42,2026-08-06T13:09:17.753715+00:00,swift,Transfer via swift,27310.750384615385,68374.99,26,0.36759956642038577,0.1468288331742352,24,663160.24,0.015138754398182859,0.0,1,6963.41,1,0
6428,ACC000129,ACC408887,deposit,17769.65,2026-08-11T11:18:26.753777+00:00,wire,Funds transfer in via wire,26671.07148148148,68374.99,27,0.6662518231537117,0.2598852299649331,17,539896.84,0.03291304687021321,1.0,1,55884.21,3,0
6429,ACC000129,ACC491326,transfer,2024.12,2026-08-13T17:20:29.753833+00:00,ach,Payment via ach,26353.16357142857,68374.99,28,0.07680747681445348,0.02960322187981307,16,484012.63,0.004181956987362086,0.0,0,0,0,0
6430,ACC000129,ACC891638,transfer,16422.84,2026-08-11T08:38:46.753890+00:00,swift,Wire transfer via swift,25514.231034482757,68374.99,29,0.6436737198861434,0.24018782306220446,20,568357.5599999999,0.028895260933979663,0.0,2,73653.86,3,0
6431,ACC000129,ACC233967,deposit,12482.94,2026-08-30T17:32:08.753951+00:00,ach,Funds transfer in via ach,25211.184666666668,68374.99,30,0.4951350031759713,0.18256587679208436,2,55253.45,0.22592145829807914,0.0,0,0,1,0
6432,ACC000129,ACC795237,deposit,9576.48,2026-09-01T10:52:14.754000+00:00,wire,Cash deposit via wire,24800.596129032256,68374.99,31,0.3861391052930986,0.1400582288933424,1,18074.27,0.5298404859504698,0.0,0,0,0,0
6433,ACC000129,ACC536908,deposit,21712.88,2026-08-02T11:15:38.754047+00:00,swift,Funds transfer in via swift,24324.8425,68374.99,32,0.8926216069024908,0.3175558782531449,32,778394.96,0.027894425215702838,0.0,1,5894.87,1,0
6434,ACC000129,ACC941805,transfer,13026.63,2026-08-09T16:07:55.754118+00:00,swift,Transfer via swift,24245.69212121212,68374.99,33,0.5372760626867499,0.19051746844862424,24,632458.47,0.020596814839083426,0.0,1,25618.65,0,0
6435,ACC000129,ACC432095,deposit,9547.63,2026-08-13T08:16:12.754183+00:00,ach,Cash deposit via ach,23915.71970588235,68374.99,34,0.3992198485940462,0.13963629098885424,19,508096.17,0.018790989902561162,1.0,1,2024.12,0,0
6436,ACC000129,ACC483366,withdraw,485.06,2026-08-07T12:44:46.754243+00:00,swift,Cash withdrawal via swift,23505.202857142856,68374.99,35,0.02063628222857894,0.007094114383051463,31,727295.35,0.0006669367540985928,0.0,2,33767.85,1,1
6437,ACC000129,ACC139369,deposit,9415.04,2026-08-19T15:00:39.754313+00:00,atm,Funds transfer in via atm,22865.754444444447,68374.99,36,0.41175286924711624,0.13769713165588762,13,371421.41,0.025348673357305927,0.0,0,0,2,0
6438,ACC000129,ACC548804,deposit,8549.5,2026-08-12T16:29:06.754368+00:00,atm,Funds transfer in via atm,22502.221621621622,68374.99,37,0.3799402629554175,0.125038409512016,21,527058.84,0.016221149046660523,0.0,0,0,1,0
6439,ACC000129,ACC251275,transfer,37778.59,2026-08-14T10:09:33.754432+00:00,ach,Payment via ach,22135.044736842105,68374.99,38,1.706732037325427,0.5525205926903973,20,517511.21,0.07300052495481207,0.0,1,16488.53,0,0
6440,ACC000129,ACC513037,transfer,39346.1,2026-08-22T15:41:14.754497+00:00,ach,Transfer via ach,22536.161282051282,68374.99,39,1.7459095853798685,0.575445787999384,12,324881.23,0.12110918196166642,0.0,2,51091.759999999995,0,0
6441,ACC000129,ACC234913,deposit,8502.49,2026-08-03T13:02:48.754565+00:00,swift,Credit received via swift,22956.40975,68374.99,40,0.37037542423200565,0.12435087741877549,39,896543.51,0.009483633426781483,0.0,0,0,5,0
6442,ACC000129,ACC684929,withdraw,75024.72,2026-08-02T13:58:01.754644+00:00,swift,Debit via swift,22603.87512195122,68374.99,41,3.3191087632200516,1.0972538350645462,41,926758.88,0.08095387227365979,0.0,2,27607.75,1,0
6443,ACC000129,ACC483366,withdraw,25274.5,2026-08-13T16:45:36.754725+00:00,wire,Funds transfer out via wire,23851.990476190476,75024.72,42,1.0596390278299626,0.33688229692826577,23,604183.53,0.04183248755556114,0.0,2,11571.75,1,0
6444,ACC000129,ACC513037,transfer,8236.38,2026-09-01T09:53:08.754794+00:00,swift,Payment via swift,23885.072093023256,75024.72,43,0.34483379275232817,0.10978221578167835,2,27650.75,0.29787184796072436,1.0,1,9576.48,0,0
6445,ACC000129,ACC483366,withdraw,21283.42,2026-08-26T12:07:03.754852+00:00,branch,Debit via branch,23529.42,75024.72,44,0.9045450334092383,0.28368543061540247,8,172674.4,0.12325752977858906,1.0,0,0,2,0
6446,ACC000129,ACC740725,deposit,33479.77,2026-08-31T14:31:01.754917+00:00,ach,Credit received via ach,23479.508888888886,75024.72,45,1.425914407257619,0.4462498493829767,5,85549.25,0.3913508300774115,0.0,2,55253.45,0,0
6447,ACC000129,ACC491326,transfer,34341.65,2026-08-07T09:30:30.754980+00:00,ach,Wire transfer via ach,23696.905869565217,75024.72,46,1.449203967346058,0.45773779628900985,40,911143.71,0.03769070633215479,1.0,3,34252.91,1,0
6448,ACC000129,ACC224582,deposit,14136.88,2026-08-31T13:47:08.755065+00:00,atm,Funds transfer in via atm,23923.389787234042,75024.72,47,0.5909229471963751,0.18842962692829776,6,119029.01999999999,0.11876834741645358,1.0,3,88733.22,0,0
6449,ACC000129,ACC876949,deposit,45101.83,2026-08-19T15:24:45.755130+00:00,wire,Cash deposit via wire,23719.504166666666,75024.72,48,1.901465970076314,0.6011595911320962,19,497319.0,0.09068993945535964,0.0,1,9415.04,4,0
6450,ACC000129,ACC491326,deposit,10315.06,2026-08-20T17:57:05.755229+00:00,wire,Cash deposit via wire,24155.878163265308,75024.72,49,0.4270206999009654,0.1374888170192438,18,487903.96,0.02114157876480445,1.0,0,0,0,0
6451,ACC000130,ACC983532,deposit,9354.68,2026-08-11T17:50:27.755634+00:00,ach,Cash deposit via ach,4612.483758484581,9224.967516969162,0,2.028122046563792,1.014061023281896,0,0,1.0,1.0,0,0,0,0
6452,ACC000130,ACC640546,transfer,915.5,2026-08-15T10:32:51.755668+00:00,ach,Transfer via ach,9354.68,9354.68,1,0.09786545344148596,0.09786545344148596,0,0,915.5,1.0,0,0,0,0
6453,ACC000130,ACC678414,withdraw,6616.52,2026-08-12T14:17:42.755706+00:00,atm,Cash withdrawal via atm,5135.09,9354.68,2,1.2884915356887612,0.7072951720422291,2,10270.18,0.6442457678443806,1.0,0,0,1,0
6454,ACC000130,ACC640546,deposit,8184.65,2026-08-04T09:04:23.755746+00:00,swift,Cash deposit via swift,5628.900000000001,9354.68,3,1.4540407539661389,0.8749257056361094,3,16886.7,0.4846802513220463,1.0,0,0,1,0
6455,ACC000130,ACC512042,deposit,8530.28,2026-08-16T12:39:58.755780+00:00,atm,Credit received via atm,6267.8375,9354.68,4,1.3609606183951006,0.9118729876382731,0,0,8530.28,1.0,0,0,0,0
