transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d,is_cross_border,is_high_risk_country,cross_border_count_7d,cross_border_volume_7d,cross_border_ratio_7d,transaction_type_sequence_last_3,time_since_last_transaction_hours,recurring_pattern_score,amount_near_threshold_flag,same_day_cumulative_amount,structuring_pattern_score
4401,ACC000089,78.5,1016.2980252334052,2032.5960504668103,0.0772411222406651,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-726.5372227413889,0.0,0.0,5114.1,0.0
4402,ACC000089,1375.39,78.5,78.5,17.520891719745226,0.0,0.0,0.0,0.0,0.0,1,78.5,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-727.0827782858333,0.0,0.0,6410.990000000001,0.0
4403,ACC000089,1284.69,726.945,1375.39,1.7672451148298702,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.08283655472680075,"deposit,withdraw,withdraw",-73.4769449425,0.0,0.0,5170.92,0.0
4404,ACC000089,3395.9,912.86,1375.39,3.7200666038603942,0.0,0.0,0.0,0.0,0.0,1,1284.69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.049956622039167495,"deposit,withdraw,withdraw",-462.3077782666666,0.0,0.0,8806.36,0.0
4405,ACC000089,3283.72,1533.62,3395.9,2.141156218619997,0.0,0.0,0.0,0.0,0.0,2,4680.59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.049740337383247304,"deposit,withdraw,withdraw",-532.4930560352778,0.0,0.0,6567.44,0.0
4406,ACC000089,961.02,1883.64,3395.9,0.5101930305153851,0.0,0.0,0.0,0.0,0.0,3,7964.309999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-597.3627782441666,0.0,0.0,6022.6,0.0
4407,ACC000089,2781.22,1729.87,3395.9,1.6077624330151976,0.0,0.0,0.0,0.0,0.0,1,1284.69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.05584650025555664,"deposit,withdraw,withdraw",-336.0588893397222,0.0,0.0,5697.73,0.0
4408,ACC000089,656.55,1880.0628571428567,3395.9,0.3492170474543404,0.0,0.0,0.0,0.0,0.0,1,1284.69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.060442589214579484,"deposit,withdraw,withdraw",-168.2388893175,0.0,0.0,2886.0200000000004,0.0
4409,ACC000089,4537.11,1727.12375,3395.9,2.6269744712849903,0.0,0.0,0.0,0.0,0.0,2,1941.24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.06347170433159202,"deposit,withdraw,withdraw",-265.5300004180556,0.0,0.0,10227.779999999999,0.0
4410,ACC000089,1564.88,2039.344444444444,4537.11,0.7673446259963715,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.10932553349409281,"deposit,withdraw,withdraw",-24.991667074444447,0.0,0.0,7480.070000000001,0.0
4411,ACC000089,2014.56,1991.898,4537.11,1.0113770885858613,0.0,0.0,0.0,0.0,0.0,6,14220.35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.0511309614449676,"deposit,withdraw,withdraw",-460.3302781744444,0.0,0.0,7425.02,0.0
4412,ACC000089,4535.16,1993.9581818181816,4537.11,2.2744509094291208,0.0,0.0,0.0,0.0,0.0,3,3506.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.060317079770612694,"deposit,withdraw,withdraw",-196.022500385,0.0,0.0,12262.289999999999,0.0
4413,ACC000089,632.79,2205.725,4537.11,0.2868852644821997,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.10932553349409281,"deposit,withdraw,withdraw",-0.8497225963888888,0.0,0.0,5826.53,0.0
4414,ACC000089,760.03,2084.73,4537.11,0.3645699922771773,0.0,0.0,0.0,0.0,0.0,9,21402.86,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.049956622039167495,"deposit,withdraw,withdraw",-477.5838892525,0.0,0.0,4596.21,0.0
4415,ACC000089,1123.66,1990.1085714285716,4537.11,0.5646224613732489,0.0,0.0,0.0,0.0,0.0,7,15992.4,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5053.4800000000005,0.05334417638366327,"deposit,withdraw,withdraw",-430.1455559069445,0.0,0.0,3871.59,0.0
4416,ACC000089,4350.31,1932.3453333333332,4537.11,2.251310842299409,0.0,0.0,0.0,0.0,0.0,2,2197.67,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.10932553349409281,"deposit,withdraw,withdraw",-23.065555894444447,0.0,0.0,10265.5,0.0
4417,ACC000089,538.79,2083.468125,4537.11,0.2586024684202932,0.0,0.0,0.0,0.0,0.0,5,8489.220000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.06314365695323845,"deposit,withdraw,withdraw",-148.01916699361112,0.0,0.0,1077.58,0.0
4418,ACC000089,1153.56,1992.6047058823528,4537.11,0.5789206442173827,0.0,0.0,0.0,0.0,0.0,8,18100.28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.062202717285407785,"deposit,withdraw,withdraw",-270.7494447588889,0.0,0.0,6844.23,0.0
4419,ACC000089,1624.27,1945.991111111111,4537.11,0.8346749328534103,0.0,0.0,0.0,0.0,0.0,12,25173.28,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.0511309614449676,"deposit,withdraw,withdraw",-437.63194474611106,0.0,0.0,4372.200000000001,0.0
4420,ACC000089,3353.8,1929.0584210526315,4537.11,1.7385683934703895,0.0,0.0,0.0,0.0,0.0,11,23158.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.0538908701029204,"deposit,withdraw,withdraw",-408.75583361944445,0.0,0.0,9461.619999999999,0.0
4421,ACC000089,4221.99,2000.2955,4537.11,2.1106831465650946,0.0,0.0,0.0,0.0,0.0,11,25388.86,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.0538908701029204,"deposit,withdraw,withdraw",-385.17805582722224,0.0,0.0,11455.66,0.0
4422,ACC000089,1777.28,2106.090476190476,4537.11,0.8438763766762609,0.0,0.0,0.0,0.0,0.0,19,42774.01,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-604.2855558125,0.0,0.0,6838.86,0.0
4423,ACC000089,1773.11,2091.1445454545456,4537.11,0.8479136479848572,0.0,0.0,0.0,0.0,0.0,5,8371.460000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.06649150231825712,"deposit,withdraw,withdraw",-127.01555579694444,0.0,0.0,5908.07,0.0
4424,ACC000089,3190.22,2077.316956521739,4537.11,1.535740605199558,0.0,0.0,0.0,0.0,0.0,4,7832.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.07351618187726276,"deposit,withdraw,withdraw",-99.3563891175,0.0,0.0,9757.349999999999,0.0
4425,ACC000089,135.29,2123.6879166666668,4537.11,0.0637052172017585,0.0,0.0,0.0,0.0,0.0,12,26998.39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.05584650025555664,"deposit,withdraw,withdraw",-336.99388910472226,0.0,0.0,3051.7999999999997,0.0
4426,ACC000089,2088.0,2044.152,4537.11,1.0214504596527068,0.0,0.0,0.0,0.0,0.0,11,24217.17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.062202717285407785,"deposit,withdraw,withdraw",-287.6455557569445,0.0,0.0,6581.860000000001,0.0
4427,ACC000089,2234.93,2045.8384615384616,4537.11,1.0924274042239592,0.0,0.0,0.0,0.0,0.0,9,18526.5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.05229970889154407,"deposit,withdraw,withdraw",-240.0230557425,0.0,0.0,7479.82,0.0
4428,ACC000089,3550.71,2052.8418518518515,4537.11,1.7296558898567536,0.0,0.0,0.0,0.0,0.0,4,7832.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.08998247665557596,"deposit,withdraw,withdraw",-50.49444461722222,0.0,0.0,11031.240000000002,0.0
4429,ACC000089,1477.41,2106.337142857143,4537.11,0.7014119297141415,0.0,0.0,0.0,0.0,0.0,12,28849.25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.05006511310774889,"deposit,withdraw,withdraw",-242.11472238027778,0.0,0.0,6722.299999999999,0.0
4430,ACC000089,2754.02,2084.65,4537.11,1.3210946681697169,0.0,0.0,0.0,0.0,0.0,19,44060.52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.0538908701029204,"deposit,withdraw,withdraw",-405.6116668086111,0.0,0.0,8861.84,0.0
4431,ACC000089,439.86,2106.9623333333334,4537.11,0.2087650040255426,0.0,0.0,0.0,0.0,0.0,28,61754.98,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-650.4208334586111,0.0,0.0,879.72,0.0
4432,ACC000089,1377.77,2053.184838709677,4537.11,0.671040411961087,0.0,0.0,0.0,0.0,0.0,2,4983.1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.11655456056176533,"deposit,withdraw,withdraw",-0.1269445511111111,0.0,0.0,6571.51,0.0
4433,ACC000089,3133.59,2032.078125,4537.11,1.5420617748148833,0.0,0.0,0.0,0.0,0.0,18,37862.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.05777797392246254,"deposit,withdraw,withdraw",-315.77555564749997,0.0,0.0,6267.18,0.0
4434,ACC000089,935.76,2065.4572727272725,4537.11,0.4530522186810493,0.0,0.0,0.0,0.0,0.0,6,12761.15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.08560188724865547,"deposit,withdraw,withdraw",-72.67333340805556,0.0,0.0,4821.99,0.0
4435,ACC000089,2361.85,2032.2308823529413,4537.11,1.1621957035046242,0.0,0.0,0.0,0.0,0.0,9,18660.24,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.06931299212494266,"deposit,withdraw,withdraw",-120.75361117055556,0.0,0.0,6496.8099999999995,0.0
4436,ACC000089,3581.71,2041.6485714285716,4537.11,1.7543224872896834,0.0,0.0,0.0,0.0,0.0,35,71457.7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-724.2350000436111,0.0,0.0,8617.310000000001,0.0
4437,ACC000089,1673.05,2084.428055555556,4537.11,0.8026422382585364,0.0,0.0,0.0,0.0,0.0,29,63541.93,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.049740337383247304,"deposit,withdraw,withdraw",-487.0566666897222,0.0,0.0,5509.23,0.0
4438,ACC000089,3183.18,2073.30972972973,4537.11,1.535313298517607,0.0,0.0,0.0,0.0,0.0,3,6360.870000000001,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.11655456056176533,"deposit,withdraw,withdraw",0.0,0.0,0.0,8376.92,0.0
4439,ACC000089,1532.55,2102.516842105263,4537.11,0.728912115855133,0.0,0.0,0.0,0.0,0.0,16,33648.11,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.05006511310774889,"deposit,withdraw,withdraw",-240.9113888725,0.0,0.0,6777.44,0.0
4440,ACC000089,1572.92,2087.902307692308,4537.11,0.7533494235841421,0.0,0.0,0.0,0.0,0.0,13,25400.61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.060442589214579484,"deposit,withdraw,withdraw",-168.79944440694445,0.0,0.0,3802.3900000000003,0.0
4441,ACC000089,2405.86,2075.02775,4537.11,1.1594350967113571,0.0,0.0,0.0,0.0,0.0,21,44532.25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.062202717285407785,"deposit,withdraw,withdraw",-291.41527772083333,0.0,0.0,6899.720000000001,0.0
4442,ACC000089,3011.68,2083.096829268293,4537.11,1.4457705266912055,0.0,0.0,0.0,0.0,0.0,28,63318.02,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.0538908701029204,"deposit,withdraw,withdraw",-388.1913888127778,0.0,0.0,10245.35,0.0
4443,ACC000089,1665.78,2105.205952380952,4537.11,0.7912670007967777,0.0,0.0,0.0,0.0,0.0,9,20070.31,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.08033474753495949,"deposit,withdraw,withdraw",-76.99999990305557,0.0,0.0,5552.01,0.0
4444,ACC000089,3191.97,2094.9867441860465,4537.11,1.5236230056625766,0.0,0.0,0.0,0.0,0.0,16,33174.47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.060317079770612694,"deposit,withdraw,withdraw",-193.43638877472222,0.0,0.0,10919.099999999999,0.0
4445,ACC000089,2323.31,2119.918181818182,4537.11,1.095943239661908,0.0,0.0,0.0,0.0,0.0,41,88240.8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-630.0008331974999,0.0,0.0,4646.62,0.0
4446,ACC000089,51.18,2124.438,4537.11,0.0240910772637281,0.0,0.0,0.0,0.0,0.0,37,81778.92,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.049956622039167495,"deposit,withdraw,withdraw",-479.7527776180556,0.0,0.0,3887.3599999999997,0.0
4447,ACC000089,3376.91,2079.367173913044,4537.11,1.6240085168052276,0.0,0.0,0.0,0.0,0.0,11,24097.94,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3929.82,0.07351618187726276,"deposit,withdraw,withdraw",-99.64138870611112,0.0,0.0,9944.039999999999,0.0
4448,ACC000089,1351.92,2106.9744680851063,4537.11,0.6416404282433822,0.0,0.0,0.0,0.0,0.0,39,85207.01,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.049740337383247304,"deposit,withdraw,withdraw",-484.1416664652778,0.0,0.0,5188.1,0.0
4449,ACC000089,2323.28,2091.244166666667,4537.11,1.110955878338772,0.0,0.0,0.0,0.0,0.0,43,92580.95,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5053.4800000000005,0.047391412887701934,"deposit,withdraw,withdraw",-599.6483331080556,0.0,0.0,7384.860000000001,0.0
4450,ACC000089,3929.82,2095.9795918367345,4537.11,1.874932377827328,0.0,0.0,0.0,0.0,0.0,9,18545.87,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3929.82,0.08998247665557596,"deposit,withdraw,withdraw",-55.04222197194445,0.0,0.0,11410.35,0.0
4451,ACC000090,9010.27,1201.4673241076302,2402.9346482152605,7.499388305622234,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,84747.82,0.1982452678689957,"deposit,deposit,deposit",-459.7866670613889,0.0,1.0,45797.36,1.0
4452,ACC000090,9448.72,9010.27,9010.27,1.048661138900388,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,66281.21,0.21525337178118786,"deposit,deposit,deposit",-240.60166704833333,0.0,1.0,38539.98,1.0
4453,ACC000090,9315.15,9229.495,9448.72,1.0092805727724,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,47860.91,0.28269896894806384,"deposit,deposit,deposit",-95.82111148305556,0.0,1.0,27221.370000000003,0.6666666666666666
4454,ACC000090,8971.37,9258.046666666669,9448.72,0.9690348648058952,0.0,0.0,0.0,0.0,0.0,2,18763.87,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.23308063991756187,"deposit,deposit,deposit",-308.2733336975,0.0,1.0,45740.55,1.0
4455,ACC000090,9483.62,9186.3775,9448.72,1.032356878432222,0.0,0.0,0.0,0.0,0.0,4,36745.51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.18247811089149538,"deposit,deposit,deposit",-554.9316670222222,0.0,1.0,37191.1,1.0
4456,ACC000090,9589.88,9245.826,9483.62,1.037211818608743,0.0,0.0,0.0,0.0,0.0,5,46229.130000000005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.18247811089149538,"deposit,deposit,deposit",-698.6963892352778,0.0,1.0,37583.63,1.0
4457,ACC000090,9696.68,9303.168333333331,9589.88,1.0422986720832204,0.0,0.0,0.0,0.0,0.0,1,9315.15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,47860.91,0.2129557387521485,"deposit,deposit,deposit",-167.43694478194445,0.0,1.0,19393.36,0.3333333333333333
4458,ACC000090,9548.77,9359.384285714286,9696.68,1.020234847560943,0.0,0.0,0.0,0.0,0.0,2,19011.83,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,57544.07,0.23551103835914522,"deposit,deposit,deposit",-191.76222255166664,0.0,1.0,48109.58,1.0
4459,ACC000090,9683.16,9383.0575,9696.68,1.0319834446287897,0.0,0.0,0.0,0.0,0.0,5,46980.69,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,84747.82,0.22194000562471985,"deposit,deposit,deposit",-338.8769447647222,0.0,1.0,28313.69,0.6666666666666666
4460,ACC000090,8895.63,9416.40222222222,9696.68,0.9446952020599516,0.0,0.0,0.0,0.0,0.0,1,9315.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,47860.91,0.2673356857979528,"deposit,deposit,deposit",-114.74138919972224,0.0,1.0,27280.96,0.6666666666666666
4461,ACC000090,9161.66,9364.325,9696.68,0.9783577566989612,0.0,0.0,0.0,0.0,0.0,9,84053.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.18247811089149538,"deposit,deposit,deposit",-597.2722225244444,0.0,1.0,18323.32,0.3333333333333333
4462,ACC000090,9338.4,9345.90090909091,9696.68,0.9991974118745884,0.0,0.0,0.0,0.0,0.0,7,65559.48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.1982452678689957,"deposit,deposit,deposit",-432.8400002919445,0.0,1.0,28228.199999999997,0.6666666666666666
4463,ACC000090,8737.14,9345.275833333331,9696.68,0.9349258551401772,0.0,0.0,0.0,0.0,0.0,7,65559.48,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,84747.82,0.20258696947651783,"deposit,deposit,deposit",-408.5138891688889,0.0,1.0,44324.09,1.0
4464,ACC000090,9908.07,9298.496153846154,9696.68,1.065556175543688,0.0,0.0,0.0,0.0,0.0,7,65559.48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.21695685744794677,"deposit,deposit,deposit",-359.53583360249996,0.0,1.0,38447.21,1.0
4465,ACC000090,9653.57,9342.037142857143,9908.07,1.0333474222355294,0.0,0.0,0.0,0.0,0.0,6,55876.32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.23308063991756187,"deposit,deposit,deposit",-307.7566669252778,0.0,1.0,46422.75,1.0
4466,ACC000090,9741.47,9362.806,9908.07,1.0404434311679638,0.0,0.0,0.0,0.0,0.0,4,37456.23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,57544.07,0.23551103835914522,"deposit,deposit,deposit",-192.23805580333334,0.0,1.0,48302.28,1.0
4467,ACC000090,8805.2,9386.4725,9908.07,0.9380733816670748,0.0,0.0,0.0,0.0,0.0,11,103599.73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.20258696947651783,"deposit,deposit,deposit",-402.6411113483333,0.0,1.0,44392.149999999994,1.0
4468,ACC000090,9482.5,9352.28,9908.07,1.013923877386049,0.0,0.0,0.0,0.0,0.0,6,56646.42,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,57544.07,0.21129894236459695,"deposit,deposit,deposit",-220.02805578,0.0,1.0,37608.92,1.0
4469,ACC000090,9551.4,9359.514444444443,9908.07,1.0205016570778895,0.0,0.0,0.0,0.0,0.0,14,131225.83,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.1982452678689957,"deposit,deposit,deposit",-433.08694465194446,0.0,1.0,28441.199999999997,0.6666666666666666
4470,ACC000090,9729.35,9369.613684210526,9908.07,1.038393932547688,0.0,0.0,0.0,0.0,0.0,7,66128.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,66281.21,0.20281166869158448,"deposit,deposit,deposit",-282.6463890738889,0.0,1.0,19458.7,0.3333333333333333
4471,ACC000090,8590.49,9387.6005,9908.07,0.9150890049059928,0.0,0.0,0.0,0.0,0.0,17,159516.85,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.1982452678689957,"deposit,deposit,deposit",-501.64194461694444,0.0,1.0,26841.909999999996,0.6666666666666666
4472,ACC000090,9497.93,9349.642857142857,9908.07,1.0158601932846938,0.0,0.0,0.0,0.0,0.0,14,131616.78,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.20258696947651783,"deposit,deposit,deposit",-405.9238890477778,0.0,1.0,45084.88,1.0
4473,ACC000090,8832.4,9356.38318181818,9908.07,0.9439972506858834,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",-2.9411112566666664,0.0,1.0,26625.440000000002,0.6666666666666666
4474,ACC000090,8947.37,9333.601304347823,9908.07,0.958619262623966,0.0,0.0,0.0,0.0,0.0,12,112998.77,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.22194000562471985,"deposit,deposit,deposit",-334.13944457916665,0.0,1.0,27577.9,0.6666666666666666
4475,ACC000090,9833.72,9317.508333333331,9908.07,1.05540232948544,0.0,0.0,0.0,0.0,0.0,24,223620.2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.18247811089149538,"deposit,deposit,deposit",-692.9300001211111,0.0,1.0,37827.47,1.0
4476,ACC000090,9734.87,9338.1568,9908.07,1.0424830304841315,0.0,0.0,0.0,0.0,0.0,8,74961.31999999999,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,57544.07,0.21129894236459695,"deposit,deposit,deposit",-219.9569445497222,0.0,1.0,37861.29,1.0
4477,ACC000090,9366.76,9353.415,9908.07,1.0014267516195956,0.0,0.0,0.0,0.0,0.0,16,150394.28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.21695685744794677,"deposit,deposit,deposit",-379.79972231194444,0.0,1.0,18733.52,0.3333333333333333
4478,ACC000090,8546.68,9353.90925925926,9908.07,0.913701401533247,0.0,0.0,0.0,0.0,0.0,19,177996.11,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.20258696947651783,"deposit,deposit,deposit",-404.1119445191666,0.0,1.0,44133.63,1.0
4479,ACC000090,9489.7,9325.079642857145,9908.07,1.017653506827575,0.0,0.0,0.0,0.0,0.0,3,27043.18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,47860.91,0.2673356857979528,"deposit,deposit,deposit",-123.77722228166667,0.0,1.0,27875.030000000002,0.6666666666666666
4480,ACC000090,9456.34,9330.75620689655,9908.07,1.0134591227461958,0.0,0.0,0.0,0.0,0.0,24,223932.56,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,84747.82,0.1982452678689957,"deposit,deposit,deposit",-453.08888893444447,0.0,1.0,46243.42999999999,1.0
4481,ACC000090,9354.62,9334.942333333334,9908.07,1.0021079580316636,0.0,0.0,0.0,0.0,0.0,7,65519.8,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,57544.07,0.22653925568103261,"deposit,deposit,deposit",-195.17250002833333,0.0,1.0,47915.43,1.0
4482,ACC000090,9657.67,9335.577096774194,9908.07,1.0345016596067855,0.0,0.0,0.0,0.0,0.0,11,103540.51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,57544.07,0.2046811399029672,"deposit,deposit,deposit",-235.00750001444445,0.0,1.0,38748.93,1.0
4483,ACC000090,8960.64,9345.6425,9908.07,0.9588040629630332,0.0,0.0,0.0,0.0,0.0,1,8832.4,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",0.0,0.0,1.0,26753.68,0.6666666666666666
4484,ACC000090,8616.21,9333.975757575758,9908.07,0.9231018189657074,0.0,0.0,0.0,0.0,0.0,30,279435.94,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.18247811089149538,"deposit,deposit,deposit",-550.1997222069444,0.0,1.0,36323.69,1.0
4485,ACC000090,8594.54,9312.865,9908.07,0.9228674527119208,0.0,0.0,0.0,0.0,0.0,16,150513.11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.23308063991756187,"deposit,deposit,deposit",-307.06916663277775,0.0,1.0,45363.72,1.0
4486,ACC000090,9660.93,9292.34142857143,9908.07,1.0396658446379574,0.0,0.0,0.0,0.0,0.0,30,278546.86,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,84747.82,0.1982452678689957,"deposit,deposit,deposit",-498.7886110613889,0.0,1.0,27912.35,0.6666666666666666
4487,ACC000090,9915.95,9302.58,9908.07,1.06593547166485,0.0,0.0,0.0,0.0,0.0,9,83835.06,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,57544.07,0.22653925568103261,"deposit,deposit,deposit",-193.6147221538889,0.0,1.0,48476.759999999995,1.0
4488,ACC000090,9740.15,9319.157567567569,9915.95,1.045174945200794,0.0,0.0,0.0,0.0,0.0,15,141804.12,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,66281.21,0.21525337178118786,"deposit,deposit,deposit",-260.52444436083334,0.0,1.0,19480.3,0.3333333333333333
