transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,same_day_count,same_day_total,is_new_recipient,same_recipient_count,rapid_transfer_count,new_recipient_ratio_7d,hour,day_of_week,is_weekend,is_deposit,is_withdraw,is_transfer,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,unique_recipients_24h,unique_recipients_7d,recipient_concentration,amount_std_dev,amount_z_score,amount_change_vs_avg_7d,is_off_hours,time_since_last_tx,threshold_proximity_10k,threshold_proximity_5k,near_threshold_count_7d,near_threshold_ratio_7d,amount_clustering_score,counterparty_diversity_7d,counterparty_diversity_30d,pass_through_ratio_7d,rapid_counterparty_switch_count,single_counterparty_dominance_7d,inbound_aggregation_7d,outbound_diversification_7d,many_to_one_ratio_7d,concentration_index_7d,inbound_to_outbound_time_avg_7d,same_day_pass_through_count_7d,funds_through_ratio_7d,velocity_score_7d,amount_deviation_from_baseline_30d,frequency_deviation_from_baseline_30d,counterparty_change_score_7d,rolling_behavioral_change_7d,concurrent_suspicious_indicators,typology_aggregation_score,severity_index
5157,ACC000104,3293.48,6792.156666666667,10866.14,6,0.48489458674637953,0.3030956715080056,6,40752.94,0.08081576445772992,0,0.0,1.0,1,0,0.0,8,0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6706.52,1706.52,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
5196,ACC000104,6217.21,6586.053555555555,31308.88,45,0.9439962714478045,0.19857656996992545,45,296372.41,0.020977694921062325,1,3293.48,0.0,1,0,0.0,16,0,0.0,0.0,1.0,0.0,1,1,0.0,1,1,1.0,0.0,0.0,0.8877327325503722,0.0,26154.004002,3782.79,1217.21,0,0.0,0.0,1,1,1.0,0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,29.0,0.0,0.0,1,1.0,3.0
5182,ACC000104,675.4,6527.011290322581,30512.66,31,0.10347768219757746,0.022135074424845292,30,199043.87,0.0033932218058260223,0,0.0,1.0,3,0,0.0,13,1,0.0,1.0,0.0,0.0,2,2,0.0,1,2,0.5,1461.865,-2.790917766004385,-0.8579703470515809,0.0,76289.998118,9324.6,4324.6,0,0.0,1461.865,2,2,1.0,1,0.5,0.0,1.0,0.5,0.5,0.0,0,0.0,2.0,-2.790917766004385,29.0,0.0,0.0,2,0.0,2.0
5184,ACC000104,31308.88,6310.434848484849,30512.66,33,4.961445724697933,1.0260947423135185,32,204950.87,0.15276285482467092,0,0.0,1.0,1,0,0.0,10,2,0.0,1.0,0.0,0.0,3,3,0.0,1,3,0.3333333333333333,2263.5811861198076,12.331573012636468,8.221069124659216,0.0,75074.000251,21308.88,26308.88,0,0.0,2263.5811861198076,3,3,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,14.081566479123484,1.5,12.331573012636468,28.999999999999996,0.0,0.0,1,0.0,1.0
5194,ACC000104,7928.13,6532.845581395349,31308.88,43,1.2135798866237142,0.25322304726326844,40,245634.6,0.03227611256720348,0,0.0,0.0,4,0,0.0,17,3,0.0,1.0,0.0,0.0,4,4,0.0,0,4,0.25,12244.842882655488,-0.19972591918383442,-0.23575026081474454,0.0,113239.001305,2071.87,2928.13,0,0.0,12244.842882655488,4,4,0.5,3,0.25,0.5,0.5,0.25,0.25,0.0,0,0.29735513821164644,1.3333333333333333,-0.19972591918383442,29.0,0.0,0.0,0,0.0,0.0
5163,ACC000104,3234.57,6925.919999999999,25617.64,12,0.4670238755284497,0.12626338725971636,11,79817.56,0.040524541216243645,0,0.0,1.0,1,0,0.0,9,4,0.0,0.0,0.0,1.0,5,5,0.0,1,5,0.20000000000000004,10995.72212529764,-0.6047851995732377,-0.6727673901475221,0.0,57054.996719,6765.43,1765.4299999999998,0,0.0,10995.72212529764,5,5,0.4,4,0.2,0.6,0.4,0.2,0.20000000000000004,0.0,0,0.2382890434328571,1.25,-0.6047851995732377,29.0,0.0,0.0,0,0.0,0.0
5175,ACC000104,5158.05,6202.845833333333,25617.64,24,0.8315618570239602,0.2013475870532961,23,145574.82,0.03543229522797967,1,3234.57,1.0,1,0,0.0,14,4,0.0,1.0,0.0,0.0,6,6,0.0,2,6,0.16666666666666666,10339.101853206621,-0.349955768373745,-0.4122736535817099,0.0,18663.000996,4841.95,158.05000000000018,0,0.0,10339.101853206621,6,6,0.5,5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,157572.331006,1,0.3193307545197095,1.5,-0.349955768373745,28.999999999999996,0.0,0.0,1,1.0,3.0
5151,ACC000104,2430.5,4810.657296898933,9621.314593797866,0,0.5052324141997726,0.2526162070998863,0,0.0,1.0,0,0.0,1.0,0,0,0.0,9,5,1.0,0.0,1.0,0.0,7,7,0.0,2,7,0.14285714285714285,9655.5203594057,-0.6036845612106753,-0.7057288225416893,0.0,66381.9983,7569.5,2569.5,0,0.0,9655.5203594057,7,7,0.42857142857142855,6,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,157572.331006,1,0.2827852211847849,1.4,-0.6036845612106753,29.0,0.0,0.0,1,1.0,3.0
5200,ACC000104,8646.41,6663.480204081633,31308.88,49,1.297581704332782,0.2761647813655423,43,273852.86,0.03157319591257875,2,4458.1,0.0,1,0,0.0,12,5,1.0,1.0,0.0,0.0,8,8,0.0,2,8,0.125,9235.342867939107,0.12080033366957779,0.14814307022083706,0.0,12941.004893,1353.5900000000001,3646.41,0,0.0,9235.342867939107,8,8,0.5,7,0.125,0.5,0.5,0.125,0.125,157572.331006,1,0.3367118951082372,1.6,0.12080033366957779,29.0,0.0,0.0,1,1.0,3.0
5193,ACC000104,2027.6,6640.113333333334,31308.88,42,0.3053562338795422,0.06476117957589028,37,235214.38,0.008620221263682943,1,2430.5,0.0,3,0,0.0,15,5,1.0,1.0,0.0,0.0,9,9,0.0,2,9,0.1111111111111111,8714.220855763426,-0.6457418006504829,-0.7351182557553689,0.0,10249.998939,7972.4,2972.4,1,0.1111111111111111,8714.220855763426,9,9,0.4444444444444444,8,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.1111111111111111,157572.331006,1,0.28251385458609185,1.8,-0.6457418006504829,29.0,0.0,0.0,1,1.0,3.0
5186,ACC000104,6296.81,7030.094,31308.88,35,0.89569357109592,0.20111897966327766,29,199952.41,0.03149154341275506,4,15982.380000000001,0.0,1,0,0.0,8,0,0.0,1.0,0.0,0.0,10,10,0.0,0,9,0.12000000000000002,8437.635963147557,-0.09424594797324679,-0.11212780894816621,1.0,145615.999119,3703.1899999999996,1296.8100000000004,1,0.1,8437.635963147557,9,9,0.4,9,0.2,0.6,0.4,0.2,0.12000000000000002,157572.331006,1,0.272237945754978,1.6666666666666667,-0.09424594797324679,29.0,0.0,0.0,1,1.0,3.0
5165,ACC000104,5201.3,6285.997857142857,25617.64,14,0.8274422165272771,0.20303587684111418,11,79045.42,0.06580140886088025,0,0.0,1.0,1,0,0.0,10,0,0.0,0.0,1.0,0.0,10,11,0.8181818181818182,1,9,0.12000000000000002,8350.080491526054,-0.26239938671532065,-0.29639481648340527,0.0,7397.997895,4798.7,201.30000000000018,1,0.1,8350.080491526054,9,10,0.3,9,0.2,0.7,0.3,0.2,0.12000000000000002,157572.331006,1,0.19152216072911457,1.6666666666666667,-0.22594206392758656,29.0,0.0,0.0,1,1.0,3.0
5171,ACC000104,2569.37,6298.215,25617.64,20,0.40795209436324414,0.1002969047890438,17,117005.75,0.021959348151693397,1,5201.3,1.0,1,0,0.0,12,0,0.0,0.0,1.0,0.0,11,12,0.8333333333333334,2,10,0.10743801652892562,7986.367582964514,-0.5789614668841415,-0.642804170522387,0.0,9234.000502,7430.63,2430.63,1,0.09090909090909091,7986.367582964514,10,11,0.36363636363636365,10,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.10743801652892562,157572.331006,1,0.2753582775855044,1.8333333333333333,-0.5567016587267157,28.999999999999996,0.0,0.0,1,1.0,3.0
5188,ACC000104,5746.83,7014.253513513514,31308.88,37,0.8193074272163499,0.18355271731214914,31,213426.5,0.026926506314820325,5,22279.190000000002,1.0,1,0,0.0,16,0,0.0,0.0,1.0,0.0,11,13,0.6923076923076923,3,10,0.10743801652892562,8095.004393424707,-0.13770434437722098,-0.16245858673275654,0.0,14203.001842,4253.17,746.8299999999999,1,0.09090909090909091,8095.004393424707,10,12,0.36363636363636365,10,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.10743801652892562,157572.331006,1,0.21656129596294596,1.8333333333333333,-0.10532754049521964,29.0,0.0,0.0,1,1.0,3.0
5181,ACC000104,2829.79,6650.2519999999995,30512.66,30,0.4255162060024192,0.0927415046737977,26,185390.96,0.015263904992994265,3,13152.59,1.0,2,0,0.0,17,0,0.0,0.0,0.0,1.0,12,14,0.7142857142857143,4,11,0.09722222222222221,7756.497826948554,-0.5078147708598323,-0.5819272295021721,0.0,2632.999112,7170.21,2170.21,1,0.08333333333333333,7756.497826948554,11,13,0.4166666666666667,11,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.09722222222222221,157572.331006,1,0.30919042933994917,2.0,-0.5045445824599976,29.0,0.0,5.305892012565151,1,1.0,3.0
5177,ACC000104,5381.92,6035.085384615385,25617.64,26,0.8917719728903204,0.21008648727985874,22,142795.62,0.03768967143389972,2,7770.67,1.0,2,0,0.0,17,0,0.0,1.0,0.0,0.0,13,15,0.7333333333333333,5,12,0.08875739644970415,7525.752294164163,-0.14400482144821636,-0.1676153465810641,0.0,1398.999589,4618.08,381.9200000000001,1,0.07692307692307693,7525.752294164163,12,14,0.46153846153846156,12,0.15384615384615385,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.08875739644970415,126546.24809225,2,0.35480183516523195,2.1666666666666665,-0.12136906835726574,29.0,0.0,5.148048755640338,2,2.0,6.0
5169,ACC000104,10704.88,6088.692777777778,25617.64,18,1.7581573567104851,0.4178714354640006,14,95436.62,0.1121674258790808,0,0.0,1.0,1,0,0.0,10,1,0.0,0.0,0.0,1.0,14,16,0.75,4,13,0.08163265306122448,7257.365362532165,0.5947923934726088,0.6757128819901167,0.0,61838.999266,704.8799999999992,5704.879999999999,1,0.07142857142857142,7257.365362532165,13,15,0.42857142857142855,13,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.08163265306122448,126546.24809225,2,0.3264804992940116,2.3333333333333335,0.6619260575052692,29.0,0.0,4.964456610242508,2,2.0,6.0
5172,ACC000104,5264.19,6120.650952380953,25617.64,21,0.8600702835295996,0.20549082585281078,16,111804.45,0.047083904084318645,1,10704.88,1.0,0,0,0.0,17,1,0.0,0.0,0.0,1.0,14,17,0.6470588235294118,2,13,0.08163265306122448,7152.334524157343,-0.2573223760814725,-0.2590496118033031,0.0,24487.000284,4735.81,264.1899999999996,2,0.14285714285714285,7152.334524157343,13,16,0.5,13,0.14285714285714285,0.5,0.5,0.14285714285714285,0.08163265306122448,80663.99834,3,0.4901620727574541,2.3333333333333335,-0.17671696078660795,29.0,0.0,3.1597428747045533,2,2.0,6.0
5154,ACC000104,3088.55,5433.610000000001,8261.29,3,0.5684158414019409,0.3738580778546692,2,13870.330000000002,0.22267314476295805,0,0.0,1.0,1,0,0.0,10,2,0.0,0.0,1.0,0.0,14,18,0.5555555555555556,2,13,0.08163265306122448,2467.979502457322,-0.8734921469725591,-0.41106655035014134,0.0,61558.998704,6911.45,1911.4499999999998,2,0.14285714285714285,2467.979502457322,13,17,0.5714285714285714,13,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.08163265306122448,50787.33177866667,3,1.0717434391341498,2.8,-0.5049090978632267,29.0,0.0,0.20155256593395351,2,2.0,6.0
5190,ACC000104,7234.26,6885.825897435898,31308.88,39,1.0506016428172908,0.2310609641737424,27,194420.31,0.03720938414304555,1,3088.55,0.0,1,1,0.0,10,2,0.0,0.0,0.0,1.0,15,19,0.5789473684210527,3,14,0.07555555555555556,2444.182256122121,0.872957268764355,0.41831734608653354,0.0,203.003304,2765.74,2234.26,2,0.13333333333333333,2444.182256122121,14,18,0.6,14,0.13333333333333333,0.4,0.6,0.13333333333333333,0.07555555555555556,50787.33177866667,3,1.1588947970197736,3.0,0.1600372498892235,29.000000000000004,0.0,0.199609115408434,2,2.0,6.0
5158,ACC000104,4904.2,6292.345714285714,10866.14,7,0.7793913784593617,0.45132862267557755,5,38322.44,0.12797201848316547,1,10497.42,0.0,0,0,0.0,8,3,0.0,0.0,1.0,0.0,16,20,0.6,2,15,0.0703125,2422.2717077840894,-0.13613150784874403,-0.06300168276429986,1.0,78222.996927,5095.8,95.80000000000018,2,0.125,2422.2717077840894,15,19,0.625,15,0.125,0.375,0.625,0.125,0.0703125,50787.33177866667,3,1.3630279929523812,2.6666666666666665,-0.21766404605690756,29.0,0.0,0.19781974591239357,2,2.0,6.0
5155,ACC000104,10497.42,4847.345,8261.29,4,2.165601994493893,1.2706756450869052,2,13870.330000000002,0.7568255405603183,0,0.0,1.0,0,0,0.0,12,3,0.0,0.0,1.0,0.0,17,21,0.6190476190476191,1,16,0.06574394463667821,2351.2292273453863,2.246854262580444,1.0131015745984988,0.0,14683.999823,497.4200000000001,5497.42,2,0.11764705882352941,2351.2292273453863,16,20,0.6470588235294118,16,0.11764705882352941,0.35294117647058826,0.6470588235294118,0.11764705882352941,0.06574394463667821,50787.33177866667,3,1.5014125712634585,2.8333333333333335,0.7056207461722203,29.000000000000004,0.0,0.1920179172470921,2,2.0,6.0
5156,ACC000104,10866.14,5977.360000000001,10497.42,5,1.817882811140704,1.0351248211465294,3,24367.75,0.4459229924798145,0,0.0,0.0,1,0,0.0,9,4,0.0,1.0,0.0,0.0,17,22,0.5454545454545454,1,16,0.06574394463667821,2591.134523958269,2.122797815020329,1.0251169057403446,0.0,73297.00005,866.1399999999994,5866.139999999999,3,0.17647058823529413,2591.134523958269,16,21,0.7058823529411765,16,0.11764705882352941,0.29411764705882354,0.7058823529411765,0.11764705882352941,0.06574394463667821,47653.4993085,2,2.3156681432994106,2.8333333333333335,0.7429647504133738,29.0,0.0,0.23564932747771944,4,3.0,10.0
5160,ACC000104,5455.1,5757.802222222223,10866.14,9,0.947427471361565,0.5020273988739332,5,38103.49,0.14316536359267878,1,10866.14,1.0,1,0,0.0,9,4,0.0,1.0,0.0,0.0,17,23,0.4782608695652174,2,16,0.06574394463667821,2832.843558475938,-0.1269047051309813,-0.0618273146446138,0.0,3026.000257,4544.9,455.10000000000036,4,0.23529411764705882,2832.843558475938,16,21,0.6470588235294118,16,0.11764705882352941,0.35294117647058826,0.6470588235294118,0.11764705882352941,0.06574394463667821,47653.4993085,2,1.5757198400184695,2.8333333333333335,-0.18998547318299402,29.0,0.047619047619047616,0.27399319580136894,3,3.0,9.0
5166,ACC000104,7681.02,6213.684666666667,25617.64,15,1.2361457672940597,0.2998332399081258,8,60555.25,0.1268431721444466,2,16321.24,1.0,0,0,0.0,16,4,0.0,1.0,0.0,0.0,17,24,0.4166666666666667,2,15,0.0726643598615917,2829.654268969179,0.6534173854359965,0.317030454402918,0.0,22497.000416,2318.9799999999996,2681.0200000000004,4,0.23529411764705882,2829.654268969179,15,21,0.6470588235294118,16,0.11764705882352941,0.35294117647058826,0.6470588235294118,0.11764705882352941,0.0726643598615917,47653.4993085,2,1.563616933142128,2.8333333333333335,0.1954446091813134,28.999999999999996,0.047619047619047616,0.2930607739035771,3,3.0,9.0
5159,ACC000104,2869.6,6118.8275,10866.14,8,0.4689787381651141,0.26408641891232765,2,13870.330000000002,0.2068876515555145,0,0.0,1.0,0,0,0.0,11,5,1.0,1.0,0.0,0.0,17,25,0.36,1,14,0.07958477508650519,2726.1724870052694,-1.1999713294454832,-0.5327091255308285,0.0,70063.99952,7130.4,2130.4,4,0.23529411764705882,2726.1724870052694,14,21,0.5882352941176471,16,0.11764705882352941,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.07958477508650519,47653.4993085,2,1.2520934095566822,2.8333333333333335,-0.6491784425365189,29.0,0.047619047619047616,0.2951890932462611,3,3.0,9.0
5162,ACC000104,25617.64,5226.672727272728,10866.14,11,4.901328500314818,2.357565796133678,4,16958.010000000002,1.5106513087325693,1,2869.6,1.0,1,0,0.0,15,5,1.0,0.0,0.0,1.0,16,26,0.23076923076923078,2,14,0.078125,2665.473850056672,7.346040460904797,3.243466031855016,0.0,15093.00019,15617.64,20617.64,3,0.1875,2665.473850056672,14,22,0.625,15,0.125,0.375,0.625,0.125,0.078125,47653.4993085,2,1.505574622852724,3.2,3.38872975207803,29.0,0.045454545454545456,0.31590292135124887,4,3.0,10.0
5195,ACC000104,7531.92,6564.556590909091,31308.88,44,1.147361576626601,0.24056817107478773,21,139062.1,0.054162277140932,0,0.0,1.0,0,0,0.0,10,6,1.0,1.0,0.0,0.0,17,27,0.25925925925925924,2,15,0.0726643598615917,5283.302651067527,0.06495068337183402,0.047734774405358865,0.0,66964.003538,2468.08,2531.92,3,0.17647058823529413,5283.302651067527,15,23,0.6470588235294118,16,0.11764705882352941,0.35294117647058826,0.6470588235294118,0.11764705882352941,0.0726643598615917,68981.83317099999,4,2.170094672999816,2.8333333333333335,0.057169688764703505,29.0,0.043478260869565216,0.6261591130670985,3,3.0,9.0
5198,ACC000104,2272.7,6606.261489361702,31308.88,47,0.3440221074596895,0.07258962952363673,22,151629.09,0.014988548701307908,1,7531.92,1.0,2,0,0.0,14,6,1.0,0.0,1.0,0.0,18,28,0.2857142857142857,2,16,0.06790123456790123,5135.048902532477,-0.9610677704677979,-0.6846901217148573,0.0,12979.000445,7727.3,2727.3,3,0.16666666666666666,5135.048902532477,16,24,0.6111111111111112,17,0.1111111111111111,0.3888888888888889,0.6111111111111112,0.1111111111111111,0.06790123456790123,68981.83317099999,4,1.8154052372581266,3.0,-0.7517256908805664,29.0,0.041666666666666664,0.608588581560102,3,3.0,9.0
5192,ACC000104,2210.96,6748.141463414634,31308.88,41,0.327639841575169,0.0706176650202754,18,108363.9,0.020403104723990186,0,0.0,1.0,1,0,0.0,15,1,0.0,0.0,1.0,0.0,12,29,-0.07692307692307693,0,11,0.09722222222222221,5999.413012488296,-0.9271909860327385,-0.7155795380796061,0.0,179084.99909,7789.04,2789.04,2,0.16666666666666666,5999.413012488296,11,25,0.5833333333333334,11,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.09722222222222221,79646.00010225001,2,1.7114096183617034,2.0,-0.7411170373618075,29.0,0.09090909090909091,0.8388048674492221,2,2.0,6.0
5167,ACC000104,6675.29,6305.393125,25617.64,16,1.0586635706397767,0.2605739638780153,4,15746.77,0.4239148727008777,0,0.0,1.0,0,0,0.0,9,2,0.0,0.0,0.0,1.0,12,30,-0.1111111111111111,1,10,0.125,6162.955310793757,-0.13692064777030663,-0.11222525756817246,0.0,65119.997297,3324.71,1675.29,2,0.16666666666666666,6162.955310793757,10,25,0.5833333333333334,11,0.25,0.4166666666666667,0.5833333333333334,0.25,0.125,79646.00010225001,2,1.622662684158543,2.0,-0.025416215606280608,29.0,0.09090909090909091,0.8899515493153455,2,2.0,6.0
5191,ACC000104,892.33,6894.536749999999,31308.88,40,0.12942566445816683,0.028500859819961623,16,100796.28,0.008852806869459865,0,0.0,0.0,0,0,0.0,14,3,0.0,1.0,0.0,0.0,9,31,-0.3333333333333333,0,8,0.13580246913580246,6828.9378323068,-1.0274804328727953,-0.8871743712487025,0.0,104031.002585,9107.67,4107.67,1,0.1111111111111111,6828.9378323068,8,26,0.4444444444444444,8,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.13580246913580246,115153.59944820001,2,1.0689694562632361,1.5,-0.942348306153793,28.999999999999996,0.13636363636363635,2.641108684686441,2,2.0,6.0
5197,ACC000104,7904.67,6578.035217391304,31308.88,46,1.2016764487823475,0.25247373907977544,17,101688.61,0.07773407464218461,1,892.33,0.0,0,0,0.0,15,3,0.0,0.0,0.0,1.0,10,32,-0.2857142857142857,1,8,0.14,6811.893534558508,0.10237975629858408,0.09676340694881704,0.0,780.000895,2095.33,2904.67,1,0.1,6811.893534558508,8,26,0.4,9,0.2,0.6,0.4,0.2,0.14,115153.59944820001,2,1.0419445655626072,1.6666666666666667,0.19989806481134342,29.0,0.13636363636363635,2.634516760156914,2,2.0,6.0
5189,ACC000104,3273.0,6980.900263157895,31308.88,38,0.4688507035795149,0.1045390317379606,15,97523.28,0.03356121738317251,2,8117.47,1.0,0,0,0.0,8,4,0.0,1.0,0.0,0.0,11,33,-0.21428571428571427,1,8,0.15702479338842973,6497.979314312747,-0.6152174093867224,-0.5498351596207777,1.0,63200.998851,6727.0,1727.0,1,0.09090909090909091,6497.979314312747,8,26,0.45454545454545453,9,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.15702479338842973,96091.33302266667,3,1.2658975734153142,1.8333333333333333,-0.550564304055805,28.999999999999996,0.14285714285714285,2.5077738165389825,2,2.0,6.0
5183,ACC000104,5231.6,6344.1484375,30512.66,32,0.8246339207759119,0.1714567002680199,12,78614.34,0.06654765530054696,1,2885.87,1.0,0,0,0.0,9,4,0.0,0.0,0.0,1.0,11,34,-0.2413793103448276,2,9,0.14049586776859502,6482.659482827825,-0.2080603722943329,-0.20497047492250722,0.0,3264.999233,4768.4,231.60000000000036,0,0.0,6482.659482827825,9,27,0.45454545454545453,9,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.14049586776859502,93173.5995506,3,1.6128689450986664,1.8333333333333333,-0.22066564103749695,29.0,0.13636363636363635,2.3022873415280447,2,2.0,6.0
5176,ACC000104,2885.87,6161.054,25617.64,25,0.4684052436482459,0.1126516728316894,8,38515.05,0.0749283721558196,0,0.0,0.0,1,0,0.0,12,4,0.0,1.0,0.0,0.0,11,35,-0.2413793103448276,3,9,0.14049586776859502,6486.503659707975,-0.5664371063966652,-0.5600852430400857,0.0,9408.999238,7114.13,2114.13,0,0.0,6486.503659707975,9,28,0.5454545454545454,9,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.14049586776859502,72295.79937200001,4,2.2434893767358406,1.8333333333333333,-0.6051127771721322,29.0,0.08695652173913043,2.3550800333236204,2,2.0,6.0
5180,ACC000104,30512.66,5827.410344827586,25617.64,29,5.2360582479116236,1.19108005265122,10,45215.81,0.6748228108707994,0,0.0,0.0,1,0,0.0,13,5,1.0,0.0,0.0,1.0,10,36,-0.25925925925925924,0,9,0.12000000000000002,6792.080935106413,3.542811434360948,3.7309398198151262,0.0,92429.000398,20512.66,25512.66,0,0.0,6792.080935106413,9,28,0.6,8,0.2,0.4,0.6,0.2,0.12000000000000002,87076.33232,2,3.4226461827098724,1.6666666666666667,4.014763035264844,29.0,0.15,2.4675176656321365,3,2.0,7.0
5179,ACC000104,3643.51,5905.406785714285,25617.64,28,0.6169786658582066,0.14222660635405918,9,41572.3,0.08764273326229244,0,0.0,1.0,1,0,0.0,11,0,0.0,1.0,0.0,0.0,8,37,-0.36,0,7,0.15625,8988.490207259156,-0.4232955048365332,-0.5108264673907024,0.0,163614.999889,6356.49,1356.4899999999998,0,0.0,8988.490207259156,7,28,0.625,6,0.25,0.375,0.625,0.25,0.15625,32158.000175333334,2,7.450530406172,1.6,-0.48716109840134086,28.999999999999996,0.21052631578947367,1.6676042882796347,2,2.0,6.0
5168,ACC000104,2034.89,6327.151764705883,25617.64,17,0.32161232663186984,0.07943315621579505,4,15746.77,0.12922586663804705,0,0.0,0.0,0,0,0.0,13,1,0.0,0.0,1.0,0.0,9,38,-0.14285714285714285,0,8,0.13580246913580246,8558.371910326558,-0.5831311592467249,-0.710358344763845,0.0,93711.99898,7965.11,2965.1099999999997,0,0.0,8558.371910326558,8,29,0.5555555555555556,7,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.13580246913580246,32158.000175333334,2,4.912258490412549,1.5,-0.708586319962707,29.000000000000004,0.1875,1.4265348780808336,2,2.0,6.0
5152,ACC000104,5609.04,2430.5,2430.5,1,2.3077720633614485,2.3077720633614485,0,0.0,5609.04,0,0.0,1.0,0,0,0.0,15,4,0.0,0.0,0.0,1.0,3,39,-0.6,0,3,0.3333333333333333,13061.913524100859,-0.4941578165218319,-0.5350476056794137,0.0,266407.998967,4390.96,609.04,0,0.0,13061.913524100859,3,30,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,8.933020631204524,0.5,-0.18197729304676882,29.0,0.0,2.0756813706574793,0,0.0,0.0
5173,ACC000104,9751.23,6081.720909090908,25617.64,22,1.6033668998891315,0.38064513358763724,5,21409.72,0.45545808165636914,1,5609.04,1.0,0,0,0.0,16,4,0.0,1.0,0.0,0.0,4,40,-0.4666666666666667,1,4,0.25,11652.12000481994,-0.05997149014178888,-0.06687017495173457,0.0,3524.001495,248.77000000000044,4751.23,0,0.0,11652.12000481994,4,31,0.75,3,0.25,0.25,0.75,0.25,0.25,360119.997947,0,10.472481206309299,0.6666666666666666,0.4222494532156092,29.0,0.0,1.7769788021453516,1,0.0,1.0
5185,ACC000104,6500.06,7045.683235294118,31308.88,34,0.9225592157534256,0.20761074813279812,8,39537.41,0.1644027770154899,3,20679.48,0.0,0,1,0.0,16,4,0.0,0.0,1.0,0.0,5,41,-0.375,2,5,0.20000000000000004,10425.720636853071,-0.36546212321588567,-0.3695545779323249,0.0,27.001295,3499.9399999999996,1500.0600000000004,1,0.2,10425.720636853071,5,32,0.6,4,0.2,0.4,0.6,0.2,0.20000000000000004,360119.997947,0,2.848624907986269,0.8333333333333334,-0.06106502940419472,29.0,0.0,1.5899496882210087,0,0.0,0.0
5174,ACC000104,5319.21,6241.264782608696,25617.64,23,0.8522647548653913,0.20763856467652758,6,31160.95,0.17070114999703154,2,15360.27,0.0,1,0,0.0,16,4,0.0,0.0,1.0,0.0,6,42,-0.29411764705882354,3,6,0.16666666666666666,9622.684241969453,-0.4526825942877587,-0.4502240170304277,0.0,97.998781,4680.79,319.21000000000004,1,0.16666666666666666,9622.684241969453,6,33,0.6666666666666666,5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,360119.997947,0,3.3338944988853836,1.0,-0.23575770945682836,29.000000000000004,0.0,1.4674845359166093,1,1.0,3.0
5178,ACC000104,3057.25,6010.894074074074,25617.64,27,0.5086181793131903,0.11934159430767237,4,15800.68,0.19348850808952525,0,0.0,0.0,0,0,0.0,9,6,1.0,1.0,0.0,0.0,6,43,-0.25,0,6,0.16666666666666666,2400.2718660995233,-1.007833057371273,-0.4417331092576102,0.0,148368.000389,6942.75,1942.75,1,0.16666666666666666,2400.2718660995233,6,33,0.6666666666666666,5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,360119.997947,0,1.4530479874935982,1.2,-0.5726431937386719,29.000000000000004,0.07142857142857142,0.29312076809448323,1,1.0,3.0
