transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count,hour,is_off_hours,is_cross_border,is_high_risk_country,cross_border_count_7d,cross_border_volume_7d,cross_border_ratio_7d,time_since_last_transaction_hours,recurring_pattern_score,amount_near_threshold_flag,same_day_cumulative_amount,structuring_pattern_score,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,unique_recipients_7d,counterparty_change_score_7d
4587,ACC000092,9871.26,9129.66972222222,9995.07,36,1.0812285986614278,0.9876128931563262,3,28274.59,0.349121242783715,1.0,0,0.0,0,0,8,0.0,1.0,1.0,7.0,64266.56,0.6895959118626288,-32.022221747222225,0.0,1.0,9871.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,ACC000092,9388.39,9149.712702702702,9995.07,37,1.0260857695812455,0.9393020759234302,24,219242.98,0.0428218499858011,1.0,0,0.0,1,0,17,0.0,1.0,1.0,29.0,263339.62,0.9010223439767079,-406.9022217302778,0.0,1.0,9388.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,ACC000092,9305.52,9155.993684210527,9995.07,38,1.01633097629232,0.9310109884172898,4,38145.85,0.2439458027544281,0.0,1,9871.26,0,0,8,0.0,1.0,1.0,8.0,74137.82,0.7193252697452055,-32.720277265,0.0,1.0,19176.78,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,ACC000092,9523.54,9159.827692307694,9995.07,39,1.039707330739174,0.9528237421048578,27,247389.31,0.0384961662248057,0.0,1,9388.39,1,0,11,0.0,1.0,1.0,32.0,290890.02,0.9095486751557872,-413.60361058194445,0.0,1.0,18911.93,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,ACC000092,8715.55,9168.9205,9995.07,40,0.9505535575316636,0.8719848885500552,21,191357.52,0.0455458975429865,0.0,2,17411.53,0,0,11,0.0,1.0,1.0,29.0,265166.92,0.9016373219418168,-341.60999944972224,0.0,1.0,26127.079999999998,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,ACC000092,9956.58,9157.862682926829,9995.07,41,1.0872165640310631,0.9961491015070428,38,347498.76,0.0286521310176761,0.0,1,8856.49,1,0,8,0.0,1.0,1.0,37.0,336870.34,0.8971907573385494,-583.9866660963888,0.0,1.0,18813.07,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,ACC000092,9074.5,9176.879761904762,9995.07,42,0.98884372852636,0.9078975935136022,0,0.0,9074.5,1.0,0,0.0,0,0,8,0.0,1.0,1.0,7.0,64912.6,0.7740662536491213,39.50027837111111,0.0,1.0,9074.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,ACC000092,9110.04,9174.498837209305,9995.07,43,0.9929741298840352,0.9114533464998246,37,338275.08,0.0269308634854213,0.0,2,17447.49,2,0,8,0.0,1.0,1.0,39.0,355901.42,0.9021503360743739,-576.0238888719445,0.0,1.0,26557.530000000002,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,ACC000092,9354.79,9173.033863636363,9995.07,44,1.0198141791544184,0.9359404186263828,0,0.0,9354.79,1.0,0,0.0,0,0,12,0.0,1.0,1.0,6.0,56525.87,0.7489598198019146,28.091111151944443,0.0,1.0,9354.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,ACC000092,9505.51,9177.07288888889,9995.07,45,1.0357888746322117,0.9510198527874244,10,93621.72,0.1015310336105767,0.0,2,18789.5,2,0,11,0.0,1.0,1.0,12.0,110378.27,0.7923426683788657,-169.40944442833333,0.0,1.0,28295.010000000002,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,ACC000092,9891.85,9184.212826086956,9995.07,46,1.0770493005021686,0.9896729087440108,16,148811.74,0.0664722420421937,1.0,0,0.0,1,0,9,0.0,1.0,1.0,26.0,236270.89,0.8909197381512025,-290.4936110761111,0.0,1.0,9891.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,ACC000092,8558.17,9199.268936170212,9995.07,47,0.9303097952001922,0.8562391258890634,35,322518.23,0.0265354612667941,0.0,1,9452.42,1,0,11,0.0,1.0,1.0,41.0,375464.07,0.9284655535867015,-504.8702777216667,0.0,1.0,18010.59,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,ACC000092,9069.14,9185.912708333331,9995.07,48,0.9872878491184224,0.9073613291352636,42,384695.44,0.0235748570349573,0.0,0,0.0,1,0,13,0.0,1.0,1.0,44.0,402321.78,0.9124519267852649,-622.7861110308334,0.0,1.0,9069.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,ACC000092,8656.03,9183.529591836736,9995.07,49,0.9425602556662276,0.8660299527667141,46,422019.34,0.0205109794257296,0.0,2,18813.07,1,0,16,0.0,1.0,1.0,45.0,411390.92,0.91421636716753,-644.2994443386111,0.0,1.0,27469.1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,ACC000093,8727.87,339.9327213324097,679.8654426648194,0,25.67528646783399,12.837643233916994,0,0.0,1.0,1.0,0,0.0,0,0,13,0.0,0.0,1.0,0.0,0.0,0.0,999999.0,0.0,1.0,8727.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,ACC000093,8561.43,8727.87,8727.87,1,0.980930055099354,0.980930055099354,1,8727.87,0.980930055099354,1.0,0,0.0,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-194.66499999277778,0.0,1.0,8561.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,ACC000093,9049.48,8644.650000000001,8727.87,2,1.0468301203634616,1.0368486240056278,0,0.0,9049.48,1.0,0,0.0,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,67.55972225694444,0.0,1.0,9049.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,ACC000093,9874.38,8779.593333333332,9049.48,3,1.1246967399401189,1.091154408872112,2,17777.35,0.5554472404492233,1.0,0,0.0,1,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-162.6230555283333,0.0,1.0,9874.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,ACC000093,9843.07,9053.29,9874.38,4,1.08723679457965,0.9968291680085232,3,27651.73,0.3559657930986596,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-215.48194440444442,0.0,1.0,9843.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,ACC000093,8788.24,9211.246,9874.38,5,0.9540772225603356,0.8900042331771717,0,0.0,8788.24,1.0,0,0.0,0,0,12,0.0,0.0,1.0,0.0,0.0,0.0,171.79055560777778,0.0,1.0,8788.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,ACC000093,8958.93,9140.745,9874.38,6,0.9801093893331452,0.9072903817758684,0,0.0,8958.93,1.0,0,0.0,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,116.84305556666666,0.0,1.0,8958.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,ACC000093,8844.37,9114.771428571428,9874.38,7,0.9703337126234652,0.8956886407045305,2,17747.17,0.4983538220459939,0.0,0,0.0,1,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-188.24472221166664,0.0,1.0,8844.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,ACC000093,8548.87,9080.97125,9874.38,8,0.9414048084338996,0.8657627111778159,8,72647.77,0.1176756010542374,0.0,0,0.0,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-623.2433333116667,0.0,1.0,8548.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,ACC000093,9495.51,9021.84888888889,9874.38,9,1.052501556714662,0.9616310087316876,1,8958.93,1.0598933131523518,0.0,0,0.0,0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-87.47361107277777,0.0,1.0,9495.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,ACC000093,9260.36,9069.215,9874.38,10,1.021076245297967,0.9378168553367404,1,8958.93,1.0336457590359562,0.0,1,8958.93,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-1.2216666175,0.0,1.0,18219.29,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,ACC000093,9956.09,9086.59181818182,9874.38,11,1.0956902432965414,1.0082749499209065,6,54396.89,0.1830268237761387,1.0,1,9049.48,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-288.2263888283333,0.0,1.0,19005.57,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,ACC000093,8670.22,9159.05,9956.09,12,0.9466287442474928,0.870845884277864,7,64352.98,0.1347291143316129,0.0,2,19005.57,1,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-281.72638881555554,0.0,1.0,27675.79,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614,ACC000093,9235.04,9121.447692307693,9956.09,13,1.0124533200785772,0.9275769905655736,5,45347.41,0.2036508810536257,0.0,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-166.29138880277776,0.0,1.0,9235.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,ACC000093,8953.68,9129.56142857143,9956.09,14,0.9807349531576622,0.89931690051014,9,82258.24,0.1088484266135526,1.0,3,27675.79,1,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-280.0244443447222,0.0,1.0,36629.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,ACC000093,9589.78,9117.836,9956.09,15,1.0517605273882968,0.963207443886104,15,136767.54,0.0701173684925531,1.0,0,0.0,1,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-643.7219443302778,0.0,1.0,9589.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,ACC000093,9588.03,9147.3325,9956.09,16,1.0481777064515805,0.9630316720720684,3,27714.800000000003,0.3459534256065351,1.0,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-70.089444315,0.0,1.0,9588.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,ACC000093,8611.63,9173.255882352942,9956.09,17,0.9387757313699958,0.8649610439439578,15,137806.7,0.0624906481324928,1.0,1,8561.43,1,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-552.7002776355556,0.0,1.0,17173.059999999998,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,ACC000093,9681.26,9142.054444444446,9956.09,18,1.0589807858651756,0.9723957899135104,7,64170.48,0.1508678133621565,0.0,0,0.0,0,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-233.53027761944443,0.0,1.0,9681.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,ACC000093,9481.07,9170.433684210526,9956.09,19,1.033873677787379,0.952288498798223,5,46091.07,0.2057029702282893,0.0,1,8788.24,0,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-115.08916649305556,0.0,1.0,18269.309999999998,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,ACC000093,9364.63,9185.9655,9956.09,20,1.0194497246914327,0.9405931444974884,13,119962.28,0.0780631211744224,1.0,4,36629.47,1,1,8,0.0,0.0,1.0,0.0,0.0,0.0,-288.59888870027777,0.0,1.0,45994.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,ACC000093,9429.73,9194.473333333332,9956.09,21,1.0255867474011562,0.9471318559796064,4,37302.83,0.2527885953961133,0.0,1,9588.03,0,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-66.05638868416666,0.0,1.0,19017.760000000002,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,ACC000093,9314.28,9205.16681818182,9956.09,22,1.0118534714224476,0.9355359383050976,16,147484.51,0.0631542932881561,1.0,0,0.0,1,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-385.3280553352778,0.0,1.0,9314.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,ACC000093,8789.58,9209.910869565218,9956.09,23,0.9543610274281557,0.8828345264054462,16,147484.51,0.0595966315377798,1.0,1,8727.87,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-358.31388865083335,0.0,1.0,17517.45,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,ACC000093,8905.62,9192.397083333331,9956.09,24,0.9688027964051632,0.8944897042915443,12,110386.44,0.0806767570364621,1.0,0,0.0,0,0,12,0.0,0.0,1.0,0.0,0.0,0.0,-261.3974997447222,0.0,1.0,8905.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,ACC000093,9004.19,9180.926,9956.09,25,0.9807496542287784,0.9043901772683856,7,65001.87,0.1385220148281888,0.0,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-142.24777750583334,0.0,1.0,9004.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,ACC000093,8847.98,9174.12846153846,9956.09,26,0.9644491067564832,0.8887002829424,10,92085.47,0.096084431126865,0.0,0,0.0,1,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-207.48555526777778,0.0,1.0,8847.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,ACC000093,9605.65,9162.048888888889,9956.09,27,1.04841723903581,0.9648014431368136,20,183031.88,0.0524807481625605,0.0,2,17517.45,1,1,13,0.0,0.0,1.0,0.0,0.0,0.0,-356.18444413972225,0.0,1.0,27123.1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,ACC000093,8716.68,9177.891785714286,9956.09,28,0.9497475241065516,0.8755123748379133,21,192637.53,0.0452491266888648,1.0,3,27123.1,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-358.56194412027776,0.0,1.0,35839.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,ACC000093,9933.76,9161.987931034484,9956.09,29,1.0842363114615428,0.997757151652908,10,92085.47,0.107875433551026,0.0,1,9235.04,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-167.628888545,0.0,1.0,19168.800000000003,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,ACC000093,9034.37,9187.713666666668,9956.09,30,0.983309921028231,0.9074214877527222,25,230476.63,0.0391986380571427,0.0,1,9874.38,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-453.7905551944445,0.0,1.0,18908.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,ACC000093,9275.38,9182.767096774194,9956.09,31,1.0100855115075649,0.9316287819816814,27,249354.07,0.0371976282560777,1.0,1,9843.07,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-501.9316662836111,0.0,1.0,19118.449999999997,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,ACC000093,9113.14,9185.66125,9956.09,32,0.992104950528194,0.9153332282050484,19,175448.19,0.0519420576524613,1.0,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-309.88583291805554,0.0,1.0,9113.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,ACC000093,9491.59,9183.463636363636,9956.09,33,1.0335523039930468,0.9533451385031674,14,129454.09,0.0733201245321797,1.0,1,9681.26,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-240.62138845194445,0.0,1.0,19172.85,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,ACC000093,9799.15,9192.526176470588,9956.09,34,1.0659909813563695,0.9842367837173026,33,302956.11,0.0323451142807451,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-599.4408328772222,0.0,1.0,9799.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,ACC000093,9882.85,9209.858285714285,9956.09,35,1.0730729717448113,0.9926436984800258,33,304206.39,0.032487318888995,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-576.1966661675,0.0,1.0,9882.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,ACC000093,9111.34,9228.5525,9956.09,36,0.987298929057401,0.9151524343391834,4,37237.05,0.2446847964594402,0.0,0,0.0,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-48.41833280944444,0.0,1.0,9111.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,ACC000093,9458.87,9225.384594594594,9956.09,37,1.025309015901864,0.950058707785888,13,119978.55,0.0788380089607684,0.0,1,8844.37,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-189.82138834722224,0.0,1.0,18303.24,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,ACC000093,9128.4,9231.52894736842,9956.09,38,0.9888286168026564,0.9168659584234372,27,248462.91,0.0367394875959554,0.0,4,35839.78,1,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-360.45944388277775,0.0,1.0,44968.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,ACC000093,9071.07,9228.884615384615,9956.09,39,0.982899925401436,0.9111076737956366,36,331988.7,0.0273234299842133,0.0,1,9882.85,1,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-569.9222216375,0.0,1.0,18953.92,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,ACC000093,9052.43,9224.93925,9956.09,40,0.9812996871497014,0.909235452873568,9,83117.4,0.1089113711449107,0.0,2,18269.31,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-119.74777716638889,0.0,1.0,27321.739999999998,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,ACC000093,8739.92,9220.731707317073,9956.09,41,0.947855363047216,0.8778466245283038,0,0.0,8739.92,0.0,0,0.0,0,0,16,0.0,0.0,1.0,0.0,0.0,0.0,78.61277840999999,0.0,1.0,8739.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,ACC000093,9612.52,9209.28380952381,9956.09,42,1.043785835990762,0.9654914730581986,7,64583.82,0.1488378977892605,0.0,2,19017.76,1,0,9,0.0,1.0,0.0,0.0,0.0,0.0,-150.38444442638888,0.0,1.0,28630.280000000002,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,ACC000093,9244.84,9218.661395348838,9956.09,43,1.0028397403406497,0.928561312724172,11,101518.08,0.0910659460856627,0.0,3,27321.74,1,0,13,0.0,1.0,0.0,1.0,9612.52,0.047458767858900845,-194.72472218333334,0.0,1.0,36566.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,ACC000093,9478.22,9219.256363636365,9956.09,44,1.028089427839871,0.9520022418439368,1,8739.92,1.0844744574321046,1.0,0,0.0,0,0,10,0.0,0.0,1.0,2.0,18857.36,0.18540231199358098,-29.557499935833334,0.0,1.0,9478.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,ACC000093,9742.53,9225.011111111113,9956.09,45,1.056099540982185,0.978549812225482,3,27177.07,0.3584834568259198,1.0,0,0.0,1,0,8,0.0,0.0,1.0,2.0,18857.36,0.1459036082773745,-55.406944360833336,0.0,1.0,9742.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4647,ACC000093,9471.68,9236.26152173913,9956.09,46,1.025488502865231,0.9513453574646272,39,360803.25,0.0262516482321043,0.0,0,0.0,1,0,11,0.0,0.0,1.0,2.0,18857.36,0.04438404085146157,-604.4633332302778,0.0,1.0,9471.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,ACC000093,8754.58,9241.270425531917,9956.09,47,0.9473351170216512,0.8793190901247377,10,93417.09,0.0937149722818383,0.0,3,28630.28,0,0,12,0.0,0.0,1.0,2.0,18857.36,0.09670979624813976,-147.44944431416667,0.0,1.0,37384.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4649,ACC000093,8577.01,9231.131041666666,9956.09,48,0.929139664607278,0.8614837752571541,2,18218.14,0.4707950427431121,1.0,1,8739.92,0,0,8,0.0,0.0,1.0,1.0,9612.52,0.0940820483799472,-7.469999847777777,0.0,1.0,17316.93,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,ACC000093,9123.85,9217.78163265306,9956.09,49,0.9898097355311264,0.9164089517069453,22,202639.47,0.0450250388041382,1.0,2,18303.24,1,0,10,0.0,0.0,1.0,2.0,18857.36,0.06025711341183917,-269.12583316138887,0.0,1.0,27427.090000000004,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,ACC000094,661.98,181.51202456106384,363.0240491221277,0,3.647031107723105,1.8235155538615524,0,0.0,1.0,1.0,0,0.0,0,0,10,0.0,0.0,1.0,0.0,0.0,0.0,999999.0,0.0,0.0,661.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,ACC000094,495.67,661.98,661.98,1,0.7487688449802109,0.7487688449802109,1,661.98,0.7487688449802109,1.0,0,0.0,1,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-67.46499998472223,0.0,0.0,495.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,ACC000094,351.77,578.825,661.98,2,0.6077311795447673,0.531390676455482,0,0.0,351.77,1.0,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,49.03750002583334,0.0,0.0,351.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,ACC000094,196.99,503.14,661.98,3,0.3915212465715307,0.2975769660714825,3,1509.42,0.1305070821905102,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-97.9991666563889,0.0,0.0,196.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4655,ACC000094,403.48,426.6025,661.98,4,0.9457984892259188,0.6095048188767033,4,1706.41,0.2364496223064796,1.0,0,0.0,1,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-406.8608333122222,0.0,0.0,403.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4656,ACC000094,561.74,421.978,661.98,5,1.3312068401670232,0.8485754856642195,5,2109.89,0.2662413680334046,1.0,0,0.0,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-577.0749999666667,0.0,0.0,561.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,ACC000094,508.85,445.2716666666667,661.98,6,1.142785490505796,0.7686788120487024,2,1013.75,0.5019482120838471,0.0,0,0.0,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-27.1202777325,0.0,0.0,508.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,ACC000094,830.47,454.3542857142857,661.98,7,1.827802721601771,1.254524305870268,5,2215.26,0.374886017894062,0.0,0,0.0,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-241.7938888313889,0.0,0.0,830.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,ACC000094,137.84,501.36875,830.47,8,0.2749273862800583,0.1659783014437607,4,1719.59,0.0801586424670997,0.0,1,196.99,0,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-91.80638881805555,0.0,0.0,334.83000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4660,ACC000094,393.76,460.9766666666667,830.47,9,0.8541864013362932,0.4741411489879225,9,4148.79,0.094909600148477,0.0,0,0.0,1,0,12,0.0,0.0,1.0,0.0,0.0,0.0,-647.4163888055556,0.0,0.0,393.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,ACC000094,372.95,454.255,830.47,10,0.821014628347514,0.4490830493575926,7,3183.57,0.1171483586037059,0.0,1,830.47,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-243.78638879166667,0.0,0.0,1203.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,ACC000094,283.19,446.8636363636364,830.47,11,0.6337280032550097,0.3409996748828976,10,4521.74,0.0626285456483566,1.0,1,561.74,1,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-571.8883332227778,0.0,0.0,844.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,ACC000094,561.17,433.2241666666667,830.47,12,1.2953340168388574,0.6757257938275916,9,3960.0,0.1417095959595959,0.0,1,403.48,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-410.66444431583335,0.0,0.0,964.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,ACC000094,268.69,443.0661538461538,830.47,13,0.6064331424722129,0.3235396823485496,8,3556.52,0.0755485699504009,0.0,0,0.0,0,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-265.7230554122222,0.0,0.0,268.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,ACC000094,270.13,430.6107142857143,830.47,14,0.6273183435486145,0.3252736402278228,11,4789.86,0.0563962203488202,1.0,2,964.65,1,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-402.19999983916665,0.0,0.0,1234.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,ACC000094,445.38,419.912,830.47,15,1.0606508030253956,0.5362987224102014,6,2353.1,0.1892737240236284,1.0,0,0.0,0,0,12,0.0,0.0,1.0,0.0,0.0,0.0,-143.81944426944443,0.0,0.0,445.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,ACC000094,381.37,421.50375,830.47,16,0.9047843583835256,0.4592218864016761,16,6744.06,0.0565490223989703,1.0,1,393.76,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-648.4061109227778,0.0,0.0,775.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,ACC000094,394.98,419.1429411764706,830.47,17,0.9423515493100064,0.4756101966356401,13,5505.37,0.0717444967368224,1.0,0,0.0,0,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-526.0097220186111,0.0,0.0,394.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,ACC000094,389.56,417.8005555555556,830.47,18,0.932406610809783,0.4690837718400423,18,7520.41,0.0518003672672101,0.0,2,775.13,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-647.909722003611,0.0,0.0,1164.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,ACC000094,407.82,416.3142105263158,830.47,19,0.9795966356383148,0.4910713210591592,18,7528.6,0.0541694338920914,1.0,0,0.0,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-624.0261108761111,0.0,0.0,407.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4671,ACC000094,521.3,415.88950000000006,830.47,20,1.2534579497679068,0.6277168350452152,9,4001.9,0.1302631250156175,1.0,2,1203.42,0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-234.0930553038889,0.0,0.0,1724.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,ACC000094,375.51,420.9090476190476,830.47,21,0.8921404805245788,0.4521656411429672,18,7674.4,0.0489302095277806,0.0,0,0.0,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-601.8783330655556,0.0,0.0,375.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
